transaction_id,customer_name,product_name,category,price,quantity,payment_method,transaction_date,shipping_city,rating
TRX00317,Salimah Kuswandari,Qui Max,FASHION  ,250000.0,2,Transfer Bank,21-07-2026,Palu,
TRX00230,Ciaobella Siregar,Blanditiis Basic,Kesehatan, 500000 ,4,Transfer Bank,02/08/2026,Banjar,5.0
TRX00485,Eluh Permata,Sunt Basic,Olahraga,Rp15.000,3,Transfer Bank,24/06/2026,Pekanbaru,3.0
TRX00120,Ir. Genta Nurdiyanti,Modi Max,Elektronik,Rp500.000,3,kartu kredit,2026-07-28,Langsa,
TRX00387,"drg. Septi Sitompul, M.Farm",Consequatur,Fashion,Rp250.000,1,E-Wallet,06/09/2026,Kediri,
TRX00443,Irwan Jailani,Ullam Max,Rumah Tangga, 500000 ,4,cod,24/08/2026,Bandung,5.0
TRX00262,Tami Kuswandari,Suscipit Basic,Kesehatan,250000,1,COD,2026-07-04,Batam,1.0
TRX00365,"dr. Cornelia Nasyiah, S.Kom",Asperiores Pro,Olahraga, 50000 ,1,E-Wallet,2026-07-12,Batu,2.0
TRX00412,Ismail Siregar,Voluptate Basic,Fashion,Rp15.000,1,Kartu Kredit,24-06-2026,Tangerang,1.0
TRX00336,Hilda Ardianto,Facilis Pro,Kesehatan, 25000 ,1,E-Wallet,2026-07-22,Tomohon,
TRX00263,"Vicky Haryanti, S.Gz",Impedit Lite,ELEKTRONIK  , 50000 ,4,kartu kredit,06-07-2026,Banjar,5.0
TRX00481,Rahmi Sudiati,Aspernatur Basic,Olahraga,120000,5,Kartu Kredit,2026-07-15,Bitung,
TRX00419,Baktiadi Rajata,Est Basic,Elektronik,Rp120.000,5,Transfer Bank,2026-08-02,Palopo,4.0
TRX00395,,Ut,Kesehatan,50000,1,,22/07/2026,,5.0
TRX00281,"R. Tania Uyainah, S.E.",Magni Lite,Rumah Tangga, 50000 ,2,Transfer Bank,02/08/2026,Dumai,4.0
TRX00037,"Sutan Caturangga Wasita, M.Kom.",Perspiciatis Lite,Buku, 1200000 ,5,transfer bank,07-07-2026,Banjarmasin,
TRX00197,"Cinta Sihotang, S.Farm",Ipsam Max,FASHION  , 50000 ,4,COD,16/08/2026,Bukittinggi,4.0
TRX00140,Galang Puspasari,Accusantium Lite,KESEHATAN  ,120000,3,Kartu Kredit,2026-08-06,Jayapura,4.0
TRX00376,Najib Palastri,Porro Lite,Kesehatan, 250000 ,4,Transfer Bank,04-07-2026,Pontianak,4.0
TRX00494,Rika Lailasari,Eius Basic,RUMAH TANGGA  ,15000.0,5,E-Wallet,22/08/2026,Bukittinggi,5.0
TRX00292,Pranata Pertiwi,Nesciunt Basic,Olahraga,75000,4,e-wallet,12-08-2026,Payakumbuh,4.0
TRX00362,,In Lite,Rumah Tangga, 15000 ,3,,21/07/2026,,1.0
TRX00060,"Cut Zamira Halimah, S.H.",Eligendi Basic,Buku,Rp50.000,4,Transfer Bank,30-08-2026,Malang,
TRX00473,Carla Permadi,Praesentium Basic,Kesehatan,Rp25.000,4,Kartu Kredit,14/08/2026,Pontianak,1.0
TRX00112,Paiman Nasyiah,Voluptas Max,Kesehatan,Rp500.000,2,COD,2026-07-04,Ternate,
TRX00090,Ir. Salimah Dongoran,Blanditiis Basic,Kesehatan,500000,5,Transfer Bank,14/08/2026,Pangkalpinang,
TRX00418,"Murti Yuliarti, S.Sos",Iure Max,BUKU  ,120000.0,5,transfer bank,12-09-2026,Bima,2.0
TRX00007,"Michelle Nasyiah, S.IP",Minus Lite,Elektronik, 500000 ,3,cod,25-06-2026,Sorong,
TRX00372,Agus Rajata,Quod Basic,Buku,Rp25.000,2,Kartu Kredit,10/09/2026,,
TRX00355,"Ir. Hari Susanti, S.Ked",Excepturi Pro,Kesehatan,15000.0,3,Transfer Bank,2026-07-06,Serang,2.0
TRX00347,Cut Putri Hariyah,Veniam Max,Elektronik,Rp15.000,2,COD,2026-08-29,Mojokerto,
TRX00159,R. Gina Hariyah,Tempore,Fashion, 1200000 ,1,E-Wallet,10/07/2026,Surakarta,
TRX00151,"Dinda Wasita, S.E.I",Autem Pro,Kesehatan,Rp25.000,5,E-Wallet,2026-07-30,Makassar,5.0
TRX00393,"Puti Jasmin Suartini, M.Ak",Saepe Basic,Rumah Tangga,1200000,4,E-Wallet,2026-07-23,Bandar Lampung,3.0
TRX00039,Tami Puspita,Ut Pro,Kesehatan,75000,2,Kartu Kredit,21/08/2026,Depok,2.0
TRX00323,Safina Rajasa,Perferendis Pro,Rumah Tangga,120000.0,3,kartu kredit,2026-07-07,Sabang,5.0
TRX00199,Panca Wahyudin,Delectus Basic,Kesehatan, 15000 ,1,COD,2026-08-07,Surakarta,3.0
TRX00450,Narji Sinaga,Expedita Pro,Kesehatan, 25000 ,2,cod,25/08/2026,Pasuruan,1.0
TRX00147,Fitriani Permadi,Rem Pro,Fashion, 1200000 ,4,COD,22-07-2026,Banjar,2.0
TRX00405,"Jumari Riyanti, M.Ak",Eius Max,Kesehatan,1200000,1,Transfer Bank,2026-07-29,Langsa,
TRX00148,Uli Kusmawati,Voluptatibus Basic,ELEKTRONIK  ,1200000.0,4,Transfer Bank,08/09/2026,Meulaboh,4.0
TRX00315,Lili Maryadi,Neque Lite,Elektronik, 500000 ,1,Transfer Bank,19-08-2026,Pekalongan,
TRX00490,Humaira Hutagalung,Rem Lite,Buku,Rp75.000,4,E-Wallet,2026-07-21,Cirebon,2.0
TRX00124,Dr. Icha Firmansyah,Eveniet Max,Elektronik,50000,3,Kartu Kredit,2026-07-13,Tanjungpinang,4.0
TRX00403,Dalima Haryanto,Doloremque Basic,Kesehatan,75000,1,Transfer Bank,27-07-2026,Langsa,
TRX00097,Cici Prastuti,Alias,Olahraga, 1200000 ,2,Kartu Kredit,09-09-2026,Mojokerto,5.0
TRX00144,Vera Agustina,Laboriosam Basic,Olahraga,500000,5,COD,10/09/2026,Ambon,
TRX00240,"Dr. Rafid Novitasari, S.Gz",Ut Basic,Fashion,120000.0,2,Transfer Bank,18-07-2026,Serang,1.0
TRX00407,Juli Astuti,Totam Basic,Olahraga,120000.0,1,e-wallet,13/09/2026,,4.0
TRX00098,"Faizah Hutagalung, M.Farm",Voluptas Basic,Rumah Tangga,Rp250.000,2,kartu kredit,31-08-2026,Bima,1.0
TRX00361,Alika Situmorang,Temporibus Max,Rumah Tangga,1200000.0,4,kartu kredit,2026-08-17,Tanjungpinang,3.0
TRX00123,Kusuma Hutagalung,Dolore,Kesehatan,50000,1,Transfer Bank,2026-06-18,Tanjungbalai,5.0
TRX00184,"Tgk. Dimaz Mahendra, M.Farm",Enim Basic,Elektronik,250000,3,COD,24-06-2026,Semarang,
TRX00203,"T. Kemal Prasetyo, S.Farm",Ratione,Rumah Tangga,Rp50.000,5,cod,13/09/2026,Sibolga,
TRX00247,"Drs. Zizi Maheswara, S.Pd",Blanditiis Basic,Olahraga, 250000 ,3,Kartu Kredit,25-08-2026,Palopo,3.0
TRX00483,Dr. Purwa Rajata,Doloremque Pro,Fashion, 25000 ,3,Kartu Kredit,21/07/2026,Tegal,1.0
TRX00306,Hartana Wahyudin,Labore Max,Kesehatan, 120000 ,2,e-wallet,2026-08-07,Tomohon,5.0
TRX00362,,In Lite,Rumah Tangga, 15000 ,3,,21/07/2026,,1.0
TRX00308,Cahyo Sitorus,Pariatur Lite,Elektronik, 500000 ,3,e-wallet,03/08/2026,Sibolga,2.0
TRX00408,Rahmi Pangestu,Perferendis Max,RUMAH TANGGA  ,Rp1.200.000,4,E-Wallet,2026-07-16,Lubuklinggau,
TRX00291,Rudi Dabukke,Beatae Basic,Olahraga,25000,5,COD,22/06/2026,Sungai Penuh,
TRX00126,Kenari Prasetyo,Tenetur,KESEHATAN  ,1200000,1,Kartu Kredit,01/07/2026,Bontang,
TRX00311,"Cut Kartika Sitompul, S.IP",Nesciunt Max,Fashion, 500000 ,5,E-Wallet,09/08/2026,Serang,
TRX00224,Hj. Siska Oktaviani,Iste Basic,Buku, 250000 ,4,E-Wallet,03-09-2026,Bukittinggi,5.0
TRX00441,"Vera Lailasari, M.Pd",Quaerat Basic,ELEKTRONIK  , 75000 ,5,Transfer Bank,28-06-2026,Kota Administrasi Jakarta Timur,4.0
TRX00220,Victoria Narpati,Autem Lite,FASHION  ,500000.0,4,Kartu Kredit,2026-08-02,Pontianak,2.0
TRX00130,Rahmi Ramadan,Alias Pro,Kesehatan,500000.0,3,E-Wallet,26/06/2026,Tual,1.0
TRX00433,Puti Samiah Mansur,Ipsam,Elektronik, 500000 ,1,cod,28/06/2026,Binjai,3.0
TRX00491,Rangga Maryati,Aperiam Lite,Olahraga,250000,2,Transfer Bank,2026-09-11,Pangkalpinang,5.0
TRX00337,Julia Sihombing,Reprehenderit Basic,RUMAH TANGGA  , 15000 ,4,cod,2026-08-22,Kota Administrasi Jakarta Selatan,3.0
TRX00389,Puji Pratiwi,Unde,Olahraga,Rp25.000,4,Transfer Bank,20-06-2026,Banda Aceh,3.0
TRX00298,Kiandra Susanti,Nihil Pro,Rumah Tangga, 120000 ,3,COD,10/07/2026,Madiun,
TRX00366,Rangga Rahmawati,Velit Pro,Rumah Tangga,Rp25.000,4,E-Wallet,07-08-2026,Gorontalo,
TRX00302,"Hj. Samiah Halimah, S.Pd",Quidem Lite,Buku,Rp50.000,3,Transfer Bank,18/06/2026,Palangkaraya,3.0
TRX00295,Ganep Sudiati,Dicta Max,Olahraga,50000.0,3,COD,16/07/2026,Tegal,
TRX00378,,Eveniet Pro,Kesehatan,15000,4,,2026-06-24,,
TRX00349,Tira Haryanto,Quis Basic,Buku,250000.0,2,E-Wallet,2026-09-15,Parepare,3.0
TRX00113,Ika Rahmawati,Qui Lite,KESEHATAN  ,1200000.0,3,Kartu Kredit,2026-08-10,Depok,2.0
TRX00180,"Baktiadi Lestari, M.Ak",Nemo Max,Rumah Tangga,Rp15.000,5,Kartu Kredit,10-09-2026,Bandung,
TRX00453,Mutia Laksita,Itaque Basic,Kesehatan,250000.0,2,Kartu Kredit,09/08/2026,Tegal,4.0
TRX00348,Yuliana Adriansyah,Esse Basic,Olahraga,25000.0,3,E-Wallet,09/08/2026,Pagaralam,4.0
TRX00339,Silvia Mardhiyah,Voluptatibus Pro,Elektronik,Rp120.000,4,E-Wallet,26/08/2026,Subulussalam,2.0
TRX00498,Tira Wahyudin,Officia Lite,Elektronik, 120000 ,2,e-wallet,13/09/2026,Sawahlunto,2.0
TRX00371,"dr. Farhunnisa Uwais, S.Psi",Neque Lite,Elektronik,1200000.0,3,COD,2026-06-22,Ternate,3.0
TRX00234,Tari Wahyuni,Sed Lite,FASHION  ,25000,1,transfer bank,04/09/2026,Bau-Bau,4.0
TRX00461,Sari Samosir,Voluptates Max,Elektronik,Rp120.000,3,Kartu Kredit,24/08/2026,Sungai Penuh,
TRX00463,R.A. Padma Zulaika,Numquam Basic,Olahraga,Rp15.000,5,e-wallet,18/06/2026,Bitung,3.0
TRX00165,"Najwa Suwarno, S.H.",Sequi Max,Fashion,50000.0,1,E-Wallet,29/08/2026,Subulussalam,5.0
TRX00137,Dacin Maryati,Magni,Olahraga,Rp25.000,1,Transfer Bank,2026-08-13,Sorong,
TRX00198,"Virman Kusmawati, S.Pt",Consectetur,Rumah Tangga,75000.0,2,transfer bank,2026-08-31,Palangkaraya,
TRX00259,"Harsanto Wahyudin, S.T.",Ad,Olahraga,500000,3,COD,20-07-2026,Malang,2.0
TRX00233,"Gandewa Haryanto, S.Psi",Consequatur Lite,Kesehatan,75000,1,Kartu Kredit,07-08-2026,Kotamobagu,1.0
TRX00116,"Dr. Ciaobella Budiman, M.Farm",Id Max,OLAHRAGA  , 75000 ,1,COD,30-07-2026,Makassar,1.0
TRX00121,"Ir. Maria Samosir, M.Farm",Sit,Elektronik,Rp15.000,3,e-wallet,2026-06-23,Tual,2.0
TRX00370,Karen Mulyani,Praesentium Basic,Elektronik, 50000 ,3,kartu kredit,2026-07-29,Tual,3.0
TRX00225,Betania Halimah,Numquam Pro,Olahraga,1200000.0,5,transfer bank,2026-08-13,Semarang,5.0
TRX00415,Patricia Mayasari,Voluptate Pro,Elektronik,500000,4,Transfer Bank,25-07-2026,Mataram,5.0
TRX00356,Ivan Rahimah,Veniam Pro,Olahraga, 25000 ,3,Transfer Bank,20-08-2026,Kota Administrasi Jakarta Barat,5.0
TRX00128,Jarwa Sihombing,Voluptates Max,Rumah Tangga, 120000 ,4,Transfer Bank,2026-07-24,Pekalongan,
TRX00286,"Langgeng Najmudin, S.E.I",Non Lite,Kesehatan, 50000 ,5,E-Wallet,02/08/2026,Bitung,4.0
TRX00424,Rusman Latupono,Adipisci Lite,Fashion,500000.0,5,COD,02-09-2026,Tangerang,
TRX00108,KH. Dimas Kusmawati,Tenetur Basic,Kesehatan, 75000 ,4,E-Wallet,2026-08-21,Banda Aceh,3.0
TRX00382,Vega Kuswoyo,Qui Max,Olahraga,120000,3,Transfer Bank,01/07/2026,Solok,3.0
TRX00334,"Praba Nababan, S.E.",Similique Lite,Elektronik,Rp15.000,1,E-Wallet,2026-09-03,Pagaralam,
TRX00134,Laras Lailasari,Illo Basic,Olahraga,15000.0,5,e-wallet,2026-08-16,Tual,3.0
TRX00375,,Dolores Pro,Fashion,75000,2,,2026-08-22,,
TRX00045,Mulyono Sihotang,Excepturi Basic,Olahraga,75000,3,kartu kredit,11-07-2026,Surakarta,5.0
TRX00477,Sari Mardhiyah,Nesciunt Basic,Olahraga,1200000.0,2,kartu kredit,26-07-2026,Bau-Bau,3.0
TRX00066,Ade Nurdiyanti,Quidem,Buku,75000.0,1,Transfer Bank,18-08-2026,Mataram,1.0
TRX00284,Vivi Wasita,Repellat,Buku, 250000 ,5,Kartu Kredit,24-06-2026,Sukabumi,
TRX00086,drg. Natalia Ardianto,Libero Basic,Kesehatan,1200000,4,Transfer Bank,14-07-2026,Padangpanjang,5.0
TRX00243,Tgk. Umi Hassanah,Eveniet Pro,Buku,Rp1.200.000,2,E-Wallet,05/08/2026,Parepare,4.0
TRX00187,Gatot Prakasa,Repudiandae Basic,Olahraga,500000,4,COD,2026-07-17,Kota Administrasi Jakarta Selatan,
TRX00396,"Belinda Hutasoit, S.T.",Dolor Max,Rumah Tangga, 50000 ,3,e-wallet,22/07/2026,Ternate,
TRX00160,Uda Hastuti,Illo Basic,Fashion, 75000 ,3,COD,2026-08-17,Batu,4.0
TRX00013,Hasna Haryanto,Error Basic,Olahraga,120000,5,Transfer Bank,08-09-2026,Jambi,3.0
TRX00036,Yani Pudjiastuti,Consequuntur Pro,Elektronik,500000,3,COD,2026-06-22,Bekasi,3.0
TRX00029,Adiarja Hidayanto,Voluptatum Pro,Olahraga,25000,2,Transfer Bank,13-08-2026,Batam,1.0
TRX00171,"Jessica Latupono, M.M.",Autem,BUKU  ,250000,2,COD,30/06/2026,Tangerang,
TRX00143,Viman Rahimah,Quaerat Basic,Elektronik, 250000 ,2,cod,24-08-2026,Batam,2.0
TRX00411,R.M. Mahmud Pudjiastuti,Alias Max,Elektronik,75000,3,E-Wallet,11/09/2026,Tarakan,
TRX00437,Sakti Tamba,Accusamus Max,Kesehatan, 120000 ,2,transfer bank,31-07-2026,Meulaboh,2.0
TRX00222,Cakrabuana Rajasa,Eius Max,OLAHRAGA  ,15000.0,3,e-wallet,03-07-2026,Tual,3.0
TRX00096,"Hamima Uwais, S.E.",Sequi Lite,Elektronik,120000.0,4,COD,11-08-2026,Cilegon,3.0
TRX00052,Hafshah Habibi,Consectetur Lite,BUKU  , 500000 ,4,E-Wallet,2026-08-14,Banjar,
TRX00241,Eva Marpaung,Ducimus,BUKU  ,75000.0,1,Transfer Bank,31/08/2026,Tebingtinggi,
TRX00384,Michelle Pratiwi,Exercitationem,Rumah Tangga,250000,2,Kartu Kredit,15-09-2026,Langsa,4.0
TRX00352,"dr. Devi Nugroho, M.Pd",Mollitia Pro,BUKU  ,250000,4,e-wallet,04/08/2026,Ambon,3.0
TRX00391,R.A. Qori Wibisono,Veritatis Lite,KESEHATAN  , 50000 ,1,E-Wallet,06/09/2026,Meulaboh,4.0
TRX00179,"Tami Namaga, S.Farm",Repudiandae Lite,Elektronik, 50000 ,5,e-wallet,2026-08-23,Padangpanjang,3.0
TRX00042,R. Soleh Nashiruddin,Atque Max,Kesehatan,75000,2,E-Wallet,10-08-2026,Padang,1.0
TRX00449,"dr. Vega Halim, S.T.",Ullam Max,FASHION  ,25000,2,Kartu Kredit,29-06-2026,Kota Administrasi Jakarta Barat,
TRX00400,Puspa Iswahyudi,Saepe Lite,Buku, 15000 ,3,Transfer Bank,10-08-2026,Meulaboh,5.0
TRX00207,Mutia Siregar,Dolore Lite,Rumah Tangga, 75000 ,4,Transfer Bank,21-07-2026,Salatiga,5.0
TRX00283,"Dr. Cager Suryatmi, S.Pt",At,Elektronik,50000.0,3,kartu kredit,2026-07-15,Pontianak,4.0
TRX00359,Dinda Wijayanti,Quasi Lite,Elektronik, 250000 ,1,COD,2026-07-07,Kota Administrasi Jakarta Utara,4.0
TRX00255,Raihan Mandasari,Saepe Pro,Olahraga,Rp15.000,2,kartu kredit,05-08-2026,Tasikmalaya,
TRX00425,"R.M. Wadi Prasasta, M.TI.",Doloribus Lite,FASHION  ,75000.0,5,COD,06-08-2026,Sabang,
TRX00005,Jasmin Setiawan,Dolor Pro,Buku,1200000,5,Transfer Bank,07/07/2026,Bima,5.0
TRX00257,Fitria Widiastuti,Velit Basic,Elektronik,Rp120.000,2,Kartu Kredit,25-06-2026,Batam,4.0
TRX00462,Niyaga Kuswoyo,A Pro,Olahraga,Rp120.000,4,Kartu Kredit,07-07-2026,Blitar,4.0
TRX00101,"drg. Yuni Lestari, S.IP",Non Lite,Elektronik,1200000.0,3,Kartu Kredit,12-09-2026,Tarakan,
TRX00227,Gading Suwarno,Autem Basic,ELEKTRONIK  , 1200000 ,1,Kartu Kredit,2026-08-15,Singkawang,4.0
TRX00440,Endra Prasetyo,Quidem,Elektronik,25000,2,transfer bank,13-07-2026,Salatiga,2.0
TRX00214,"Mala Natsir, S.E.I",Modi Lite,BUKU  ,75000,1,COD,04/08/2026,Pekalongan,
TRX00435,Lintang Nashiruddin,Placeat,Buku,120000.0,4,COD,2026-08-14,Sabang,5.0
TRX00172,"Samiah Widodo, M.Pd",Maiores Basic,Buku,Rp1.200.000,2,kartu kredit,2026-06-26,Balikpapan,
TRX00099,"Vera Sihombing, M.Ak",Cumque Max,BUKU  , 1200000 ,4,E-Wallet,28-08-2026,Malang,5.0
TRX00293,"Kenes Siregar, S.Pd",Perspiciatis Max,Kesehatan,25000,4,E-Wallet,2026-07-10,Langsa,3.0
TRX00216,Jagaraga Hutagalung,Ipsam Pro,ELEKTRONIK  ,75000,5,Kartu Kredit,2026-08-08,Tarakan,1.0
TRX00062,Indah Hidayat,Hic Max,Kesehatan, 500000 ,3,Transfer Bank,19/07/2026,Tangerang,1.0
TRX00048,Intan Manullang,Nulla Basic,Buku,50000.0,5,Transfer Bank,01/09/2026,Singkawang,
TRX00033,Laras Hastuti,Asperiores Lite,Kesehatan, 120000 ,2,COD,17-08-2026,Banjarmasin,
TRX00268,"Dr. Emas Hutasoit, S.Farm",Beatae,Rumah Tangga,250000.0,4,E-Wallet,26/07/2026,Probolinggo,
TRX00328,Janet Suwarno,Tenetur Pro,Olahraga,Rp25.000,5,kartu kredit,23-06-2026,Sungai Penuh,4.0
TRX00201,Edward Rahimah,Ipsa,Kesehatan,25000,2,COD,19/07/2026,Bukittinggi,3.0
TRX00484,Prasetya Dabukke,Iusto Pro,Elektronik,120000.0,5,cod,29/08/2026,Pontianak,4.0
TRX00028,Darmanto Haryanto,Labore Pro,Buku,250000,1,Kartu Kredit,19-06-2026,Semarang,2.0
TRX00426,Malika Pradipta,Necessitatibus Lite,Olahraga,250000.0,1,Kartu Kredit,13-08-2026,Subulussalam,
TRX00231,Nugraha Farida,Nulla Lite,Buku,Rp250.000,1,Kartu Kredit,04-08-2026,Mataram,2.0
TRX00261,Garan Palastri,Labore Lite,Buku,25000.0,1,Kartu Kredit,2026-08-30,Tangerang Selatan,
TRX00379,Johan Hasanah,Minima Lite,KESEHATAN  ,500000,5,Transfer Bank,23-06-2026,Surabaya,2.0
TRX00289,"Gadang Susanti, M.Pd",Consectetur Basic,RUMAH TANGGA  , 1200000 ,4,e-wallet,02/08/2026,Semarang,
TRX00163,Harjaya Pertiwi,Magnam Basic,Olahraga,50000,4,Kartu Kredit,2026-08-08,Banda Aceh,4.0
TRX00438,Dr. Martani Lailasari,Nemo,Olahraga,75000.0,1,Transfer Bank,18/08/2026,Tarakan,3.0
TRX00139,Tami Laksita,Cupiditate,Rumah Tangga,Rp120.000,1,transfer bank,20/06/2026,Tarakan,2.0
TRX00063,"Drs. Julia Dabukke, S.IP",Facilis Max,Fashion,25000,1,E-Wallet,2026-07-04,Bandung,2.0
TRX00136,Zelaya Mulyani,A,Fashion, 500000 ,4,E-Wallet,16/08/2026,Padang Sidempuan,
TRX00129,drg. Ismail Hutapea,Sapiente,Buku, 75000 ,4,Kartu Kredit,2026-06-21,Ternate,4.0
TRX00493,Erik Pratiwi,Incidunt Max,RUMAH TANGGA  ,50000.0,5,E-Wallet,23/08/2026,Pangkalpinang,5.0
TRX00009,Cindy Pradipta,Consequuntur,FASHION  ,Rp250.000,1,COD,2026-07-22,Subulussalam,5.0
TRX00327,R.M. Hasim Yolanda,Pariatur Pro,Fashion,120000,1,Kartu Kredit,2026-07-30,Tomohon,
TRX00479,Sutan Respati Mangunsong,Quidem Max,Olahraga, 15000 ,2,Transfer Bank,17-07-2026,Lhokseumawe,4.0
TRX00065,Drs. Calista Winarno,Repellat Pro,Fashion,120000,1,Kartu Kredit,05/07/2026,Tarakan,1.0
TRX00301,Lamar Thamrin,Architecto Pro,ELEKTRONIK  ,25000,4,E-Wallet,2026-06-22,Serang,4.0
TRX00015,Dr. Eluh Padmasari,Nobis,Fashion,Rp25.000,3,COD,2026-09-06,Mataram,
TRX00157,Karta Zulkarnain,Recusandae Basic,FASHION  ,Rp75.000,2,COD,2026-08-18,Cimahi,
TRX00041,Amelia Hardiansyah,Reprehenderit Lite,Kesehatan, 50000 ,1,kartu kredit,2026-07-30,Banjarmasin,4.0
TRX00380,Anita Ardianto,Quibusdam,Elektronik,75000.0,3,COD,06-08-2026,Banda Aceh,3.0
TRX00474,Gatra Simanjuntak,Delectus Max,OLAHRAGA  ,Rp500.000,3,Transfer Bank,2026-07-22,Mataram,1.0
TRX00416,"Yessi Nasyiah, M.Ak",Tempore Max,Olahraga,75000.0,4,Transfer Bank,08/09/2026,Yogyakarta,3.0
TRX00217,"Hamzah Siregar, S.IP",Necessitatibus Basic,RUMAH TANGGA  ,50000,3,COD,2026-06-19,Cimahi,3.0
TRX00280,"Ir. Surya Simanjuntak, S.I.Kom",Voluptatum Lite,Buku,Rp75.000,5,E-Wallet,23-06-2026,Langsa,4.0
TRX00448,Tgk. Zamira Mulyani,Veritatis Lite,Buku, 250000 ,2,e-wallet,30-08-2026,Tomohon,
TRX00487,"R. Tugiman Pertiwi, S.IP",Eum Lite,Kesehatan,1200000,4,transfer bank,23/08/2026,Banjar,
TRX00338,"Gatra Prakasa, S.Gz",Vel Basic,Fashion,Rp15.000,5,COD,28-06-2026,Cilegon,4.0
TRX00237,"Nardi Novitasari, S.Pt",Tenetur,Buku, 50000 ,4,COD,2026-08-17,Banda Aceh,
TRX00208,Puti Anastasia Mangunsong,Dolore Max,Buku, 1200000 ,5,E-Wallet,24/08/2026,Tangerang,5.0
TRX00213,Prakosa Rajasa,Illum,Kesehatan,120000,2,e-wallet,17-07-2026,Payakumbuh,5.0
TRX00296,"dr. Lalita Mustofa, S.I.Kom",Quam Pro,FASHION  ,500000.0,1,E-Wallet,07-08-2026,Kendari,2.0
TRX00471,Samsul Wahyuni,Incidunt,Olahraga, 25000 ,1,E-Wallet,06-07-2026,Tidore Kepulauan,1.0
TRX00252,"R. Vanya Halimah, M.M.",Sint Lite,Olahraga,120000.0,3,Transfer Bank,18/06/2026,Banda Aceh,5.0
TRX00105,,Aliquam Lite,Fashion, 50000 ,1,,01-08-2026,,2.0
TRX00472,Ida Yuliarti,Asperiores Basic,Olahraga,500000,3,kartu kredit,27-08-2026,Payakumbuh,
TRX00304,Anastasia Purnawati,Ratione Pro,Fashion, 75000 ,5,Transfer Bank,2026-07-05,Batu,
TRX00351,Melinda Waluyo,Minus,Fashion,Rp25.000,4,transfer bank,25/06/2026,Sungai Penuh,2.0
TRX00270,Rahmi Aryani,Doloremque Lite,KESEHATAN  , 500000 ,3,Transfer Bank,19/08/2026,Palopo,5.0
TRX00202,"Jaya Prasetyo, S.IP",Laudantium Lite,Fashion,500000,5,transfer bank,2026-09-02,Binjai,4.0
TRX00162,Mutia Sihombing,Eius Pro,Buku,1200000,3,transfer bank,15-09-2026,Bima,3.0
TRX00044,Hari Wahyuni,Reprehenderit Max,Elektronik, 25000 ,5,COD,07/08/2026,Kota Administrasi Jakarta Selatan,1.0
TRX00218,"Drs. Jagaraga Tarihoran, S.Pt",Nostrum Max,Rumah Tangga, 1200000 ,2,E-Wallet,02/09/2026,Palangkaraya,
TRX00402,R.M. Mahdi Wibowo,Dolores Lite,Kesehatan, 75000 ,3,e-wallet,30/06/2026,Kota Administrasi Jakarta Timur,2.0
TRX00191,"Yoga Dabukke, S.Gz",Perferendis Lite,OLAHRAGA  ,50000.0,2,Transfer Bank,02-09-2026,Tangerang Selatan,1.0
TRX00310,Ophelia Melani,Quibusdam Lite,Rumah Tangga,Rp500.000,1,Transfer Bank,01/08/2026,Parepare,3.0
TRX00260,Oskar Wahyuni,Sunt Max,Olahraga,Rp500.000,4,kartu kredit,27-06-2026,Bogor,
TRX00106,Gabriella Thamrin,Facilis Basic,Buku,120000.0,4,Transfer Bank,18-07-2026,Sabang,3.0
TRX00054,Puspa Aryani,Ratione Basic,Buku, 250000 ,4,Kartu Kredit,18-06-2026,Tanjungbalai,4.0
TRX00390,Langgeng Megantara,Nam Basic,Elektronik,Rp50.000,2,Kartu Kredit,09/09/2026,Cilegon,4.0
TRX00002,"Puji Irawan, M.Farm",Nisi,RUMAH TANGGA  ,15000,1,E-Wallet,2026-06-20,Jambi,2.0
TRX00455,Gasti Aryani,Error Pro,Buku,25000,1,Kartu Kredit,01-08-2026,Kotamobagu,1.0
TRX00499,Johan Mansur,Tempore Basic,Elektronik, 50000 ,4,COD,2026-08-30,Semarang,5.0
TRX00050,Calista Kurniawan,Quod Lite,Buku,25000.0,3,E-Wallet,2026-07-01,Sibolga,2.0
TRX00420,Kania Hariyah,Veritatis Lite,Buku, 250000 ,1,Transfer Bank,2026-08-09,Malang,
TRX00081,Vivi Nurdiyanti,Placeat,Rumah Tangga,1200000.0,4,Kartu Kredit,13-08-2026,Palembang,5.0
TRX00206,Opung Usada,Aliquam,Buku,Rp500.000,2,transfer bank,2026-06-26,Metro,4.0
TRX00035,Dina Anggraini,Ducimus Max,Kesehatan,Rp75.000,3,COD,13-07-2026,Batu,
TRX00431,"Galar Riyanti, S.Sos",Similique,Elektronik,Rp15.000,3,Kartu Kredit,23-07-2026,Malang,
TRX00264,Ira Mulyani,Nam Pro,OLAHRAGA  ,250000,4,Kartu Kredit,15/09/2026,Kota Administrasi Jakarta Pusat,5.0
TRX00428,Kayla Ardianto,Voluptatibus Pro,FASHION  ,120000.0,2,cod,07-07-2026,Tomohon,
TRX00367,"dr. Ilsa Budiman, S.Kom",Eaque Pro,Elektronik, 500000 ,5,COD,12-09-2026,Tidore Kepulauan,
TRX00092,Vanya Wibowo,Hic Basic,Buku,Rp1.200.000,1,E-Wallet,24/08/2026,Kota Administrasi Jakarta Pusat,
TRX00340,Kartika Susanti,Est,Elektronik, 500000 ,3,Kartu Kredit,07-07-2026,Pariaman,3.0
