transaction_id,customer_name,product_name,category,price,quantity,payment_method,transaction_date,shipping_city,rating
TRX00419,Baktiadi Rajata,Est Basic,Elektronik,120000.0,5,Transfer Bank,2026-08-02,Palopo,4.0
TRX00281,"R. Tania Uyainah, S.E.",Magni Lite,Rumah Tangga,50000.0,2,Transfer Bank,2026-08-02,Dumai,4.0
TRX00037,"Sutan Caturangga Wasita, M.Kom.",Perspiciatis Lite,Buku,1200000.0,5,Transfer Bank,2026-07-07,Banjarmasin,
TRX00197,"Cinta Sihotang, S.Farm",Ipsam Max,Fashion,50000.0,4,COD,2026-08-16,Bukittinggi,4.0
TRX00140,Galang Puspasari,Accusantium Lite,Kesehatan,120000.0,3,Kartu Kredit,2026-08-06,Jayapura,4.0
TRX00376,Najib Palastri,Porro Lite,Kesehatan,250000.0,4,Transfer Bank,2026-07-04,Pontianak,4.0
TRX00494,Rika Lailasari,Eius Basic,Rumah Tangga,150000.0,5,E-Wallet,2026-08-22,Bukittinggi,5.0
TRX00292,Pranata Pertiwi,Nesciunt Basic,Olahraga,75000.0,4,E-Wallet,2026-08-12,Payakumbuh,4.0
TRX00060,"Cut Zamira Halimah, S.H.",Eligendi Basic,Buku,50000.0,4,Transfer Bank,2026-08-30,Malang,
TRX00473,Carla Permadi,Praesentium Basic,Kesehatan,25000.0,4,Kartu Kredit,2026-08-14,Pontianak,1.0
TRX00112,Paiman Nasyiah,Voluptas Max,Kesehatan,500000.0,2,COD,2026-07-04,Ternate,
TRX00090,Ir. Salimah Dongoran,Blanditiis Basic,Kesehatan,500000.0,5,Transfer Bank,2026-08-14,Pangkalpinang,
TRX00418,"Murti Yuliarti, S.Sos",Iure Max,Buku,1200000.0,5,Transfer Bank,2026-09-12,Bima,2.0
TRX00007,"Michelle Nasyiah, S.IP",Minus Lite,Elektronik,500000.0,3,COD,2026-06-25,Sorong,
TRX00372,Agus Rajata,Quod Basic,Buku,25000.0,2,Kartu Kredit,2026-09-10,Tidak Diketahui,
TRX00355,"Ir. Hari Susanti, S.Ked",Excepturi Pro,Kesehatan,150000.0,3,Transfer Bank,2026-07-06,Serang,2.0
TRX00347,Cut Putri Hariyah,Veniam Max,Elektronik,15000.0,2,COD,2026-08-29,Mojokerto,
TRX00159,R. Gina Hariyah,Tempore,Fashion,1200000.0,1,E-Wallet,2026-07-10,Surakarta,
TRX00151,"Dinda Wasita, S.E.I",Autem Pro,Kesehatan,25000.0,5,E-Wallet,2026-07-30,Makassar,5.0
TRX00393,"Puti Jasmin Suartini, M.Ak",Saepe Basic,Rumah Tangga,1200000.0,4,E-Wallet,2026-07-23,Bandar Lampung,3.0
TRX00039,Tami Puspita,Ut Pro,Kesehatan,75000.0,2,Kartu Kredit,2026-08-21,Depok,2.0
TRX00323,Safina Rajasa,Perferendis Pro,Rumah Tangga,1200000.0,3,Kartu Kredit,2026-07-07,Sabang,5.0
TRX00199,Panca Wahyudin,Delectus Basic,Kesehatan,15000.0,1,COD,2026-08-07,Surakarta,3.0
TRX00450,Narji Sinaga,Expedita Pro,Kesehatan,25000.0,2,COD,2026-08-25,Pasuruan,1.0
TRX00147,Fitriani Permadi,Rem Pro,Fashion,1200000.0,4,COD,2026-07-22,Banjar,2.0
TRX00405,"Jumari Riyanti, M.Ak",Eius Max,Kesehatan,1200000.0,1,Transfer Bank,2026-07-29,Langsa,
TRX00148,Uli Kusmawati,Voluptatibus Basic,Elektronik,12000000.0,4,Transfer Bank,2026-09-08,Meulaboh,4.0
TRX00315,Lili Maryadi,Neque Lite,Elektronik,500000.0,1,Transfer Bank,2026-08-19,Pekalongan,
TRX00490,Humaira Hutagalung,Rem Lite,Buku,75000.0,4,E-Wallet,2026-07-21,Cirebon,2.0
TRX00124,Dr. Icha Firmansyah,Eveniet Max,Elektronik,50000.0,3,Kartu Kredit,2026-07-13,Tanjungpinang,4.0
TRX00403,Dalima Haryanto,Doloremque Basic,Kesehatan,75000.0,1,Transfer Bank,2026-07-27,Langsa,
TRX00097,Cici Prastuti,Alias,Olahraga,1200000.0,2,Kartu Kredit,2026-09-09,Mojokerto,5.0
TRX00144,Vera Agustina,Laboriosam Basic,Olahraga,500000.0,5,COD,2026-09-10,Ambon,
TRX00240,"Dr. Rafid Novitasari, S.Gz",Ut Basic,Fashion,1200000.0,2,Transfer Bank,2026-07-18,Serang,1.0
TRX00407,Juli Astuti,Totam Basic,Olahraga,1200000.0,1,E-Wallet,2026-09-13,Tidak Diketahui,4.0
TRX00098,"Faizah Hutagalung, M.Farm",Voluptas Basic,Rumah Tangga,250000.0,2,Kartu Kredit,2026-08-31,Bima,1.0
TRX00361,Alika Situmorang,Temporibus Max,Rumah Tangga,12000000.0,4,Kartu Kredit,2026-08-17,Tanjungpinang,3.0
TRX00123,Kusuma Hutagalung,Dolore,Kesehatan,50000.0,1,Transfer Bank,2026-06-18,Tanjungbalai,5.0
TRX00184,"Tgk. Dimaz Mahendra, M.Farm",Enim Basic,Elektronik,250000.0,3,COD,2026-06-24,Semarang,
TRX00203,"T. Kemal Prasetyo, S.Farm",Ratione,Rumah Tangga,50000.0,5,COD,2026-09-13,Sibolga,
TRX00247,"Drs. Zizi Maheswara, S.Pd",Blanditiis Basic,Olahraga,250000.0,3,Kartu Kredit,2026-08-25,Palopo,3.0
TRX00483,Dr. Purwa Rajata,Doloremque Pro,Fashion,25000.0,3,Kartu Kredit,2026-07-21,Tegal,1.0
TRX00306,Hartana Wahyudin,Labore Max,Kesehatan,120000.0,2,E-Wallet,2026-08-07,Tomohon,5.0
TRX00308,Cahyo Sitorus,Pariatur Lite,Elektronik,500000.0,3,E-Wallet,2026-08-03,Sibolga,2.0
TRX00408,Rahmi Pangestu,Perferendis Max,Rumah Tangga,1200000.0,4,E-Wallet,2026-07-16,Lubuklinggau,
TRX00291,Rudi Dabukke,Beatae Basic,Olahraga,25000.0,5,COD,2026-06-22,Sungai Penuh,
TRX00126,Kenari Prasetyo,Tenetur,Kesehatan,1200000.0,1,Kartu Kredit,2026-07-01,Bontang,
TRX00311,"Cut Kartika Sitompul, S.IP",Nesciunt Max,Fashion,500000.0,5,E-Wallet,2026-08-09,Serang,
TRX00224,Hj. Siska Oktaviani,Iste Basic,Buku,250000.0,4,E-Wallet,2026-09-03,Bukittinggi,5.0
TRX00441,"Vera Lailasari, M.Pd",Quaerat Basic,Elektronik,75000.0,5,Transfer Bank,2026-06-28,Kota Administrasi Jakarta Timur,4.0
TRX00220,Victoria Narpati,Autem Lite,Fashion,5000000.0,4,Kartu Kredit,2026-08-02,Pontianak,2.0
TRX00130,Rahmi Ramadan,Alias Pro,Kesehatan,5000000.0,3,E-Wallet,2026-06-26,Tual,1.0
TRX00433,Puti Samiah Mansur,Ipsam,Elektronik,500000.0,1,COD,2026-06-28,Binjai,3.0
TRX00491,Rangga Maryati,Aperiam Lite,Olahraga,250000.0,2,Transfer Bank,2026-09-11,Pangkalpinang,5.0
TRX00337,Julia Sihombing,Reprehenderit Basic,Rumah Tangga,15000.0,4,COD,2026-08-22,Kota Administrasi Jakarta Selatan,3.0
TRX00389,Puji Pratiwi,Unde,Olahraga,25000.0,4,Transfer Bank,2026-06-20,Banda Aceh,3.0
TRX00298,Kiandra Susanti,Nihil Pro,Rumah Tangga,120000.0,3,COD,2026-07-10,Madiun,
TRX00366,Rangga Rahmawati,Velit Pro,Rumah Tangga,25000.0,4,E-Wallet,2026-08-07,Gorontalo,
TRX00302,"Hj. Samiah Halimah, S.Pd",Quidem Lite,Buku,50000.0,3,Transfer Bank,2026-06-18,Palangkaraya,3.0
TRX00295,Ganep Sudiati,Dicta Max,Olahraga,500000.0,3,COD,2026-07-16,Tegal,
TRX00349,Tira Haryanto,Quis Basic,Buku,2500000.0,2,E-Wallet,2026-09-15,Parepare,3.0
TRX00113,Ika Rahmawati,Qui Lite,Kesehatan,12000000.0,3,Kartu Kredit,2026-08-10,Depok,2.0
TRX00180,"Baktiadi Lestari, M.Ak",Nemo Max,Rumah Tangga,15000.0,5,Kartu Kredit,2026-09-10,Bandung,
TRX00453,Mutia Laksita,Itaque Basic,Kesehatan,2500000.0,2,Kartu Kredit,2026-08-09,Tegal,4.0
TRX00348,Yuliana Adriansyah,Esse Basic,Olahraga,250000.0,3,E-Wallet,2026-08-09,Pagaralam,4.0
TRX00339,Silvia Mardhiyah,Voluptatibus Pro,Elektronik,120000.0,4,E-Wallet,2026-08-26,Subulussalam,2.0
TRX00498,Tira Wahyudin,Officia Lite,Elektronik,120000.0,2,E-Wallet,2026-09-13,Sawahlunto,2.0
TRX00371,"dr. Farhunnisa Uwais, S.Psi",Neque Lite,Elektronik,12000000.0,3,COD,2026-06-22,Ternate,3.0
TRX00234,Tari Wahyuni,Sed Lite,Fashion,25000.0,1,Transfer Bank,2026-09-04,Bau-Bau,4.0
TRX00461,Sari Samosir,Voluptates Max,Elektronik,120000.0,3,Kartu Kredit,2026-08-24,Sungai Penuh,
TRX00463,R.A. Padma Zulaika,Numquam Basic,Olahraga,15000.0,5,E-Wallet,2026-06-18,Bitung,3.0
TRX00165,"Najwa Suwarno, S.H.",Sequi Max,Fashion,500000.0,1,E-Wallet,2026-08-29,Subulussalam,5.0
TRX00137,Dacin Maryati,Magni,Olahraga,25000.0,1,Transfer Bank,2026-08-13,Sorong,
TRX00198,"Virman Kusmawati, S.Pt",Consectetur,Rumah Tangga,750000.0,2,Transfer Bank,2026-08-31,Palangkaraya,
TRX00259,"Harsanto Wahyudin, S.T.",Ad,Olahraga,500000.0,3,COD,2026-07-20,Malang,2.0
TRX00233,"Gandewa Haryanto, S.Psi",Consequatur Lite,Kesehatan,75000.0,1,Kartu Kredit,2026-08-07,Kotamobagu,1.0
TRX00116,"Dr. Ciaobella Budiman, M.Farm",Id Max,Olahraga,75000.0,1,COD,2026-07-30,Makassar,1.0
TRX00121,"Ir. Maria Samosir, M.Farm",Sit,Elektronik,15000.0,3,E-Wallet,2026-06-23,Tual,2.0
TRX00370,Karen Mulyani,Praesentium Basic,Elektronik,50000.0,3,Kartu Kredit,2026-07-29,Tual,3.0
TRX00225,Betania Halimah,Numquam Pro,Olahraga,12000000.0,5,Transfer Bank,2026-08-13,Semarang,5.0
TRX00415,Patricia Mayasari,Voluptate Pro,Elektronik,500000.0,4,Transfer Bank,2026-07-25,Mataram,5.0
TRX00356,Ivan Rahimah,Veniam Pro,Olahraga,25000.0,3,Transfer Bank,2026-08-20,Kota Administrasi Jakarta Barat,5.0
TRX00128,Jarwa Sihombing,Voluptates Max,Rumah Tangga,120000.0,4,Transfer Bank,2026-07-24,Pekalongan,
TRX00286,"Langgeng Najmudin, S.E.I",Non Lite,Kesehatan,50000.0,5,E-Wallet,2026-08-02,Bitung,4.0
TRX00424,Rusman Latupono,Adipisci Lite,Fashion,5000000.0,5,COD,2026-09-02,Tangerang,
TRX00108,KH. Dimas Kusmawati,Tenetur Basic,Kesehatan,75000.0,4,E-Wallet,2026-08-21,Banda Aceh,3.0
TRX00382,Vega Kuswoyo,Qui Max,Olahraga,120000.0,3,Transfer Bank,2026-07-01,Solok,3.0
TRX00334,"Praba Nababan, S.E.",Similique Lite,Elektronik,15000.0,1,E-Wallet,2026-09-03,Pagaralam,
TRX00134,Laras Lailasari,Illo Basic,Olahraga,150000.0,5,E-Wallet,2026-08-16,Tual,3.0
TRX00045,Mulyono Sihotang,Excepturi Basic,Olahraga,75000.0,3,Kartu Kredit,2026-07-11,Surakarta,5.0
TRX00477,Sari Mardhiyah,Nesciunt Basic,Olahraga,12000000.0,2,Kartu Kredit,2026-07-26,Bau-Bau,3.0
TRX00066,Ade Nurdiyanti,Quidem,Buku,750000.0,1,Transfer Bank,2026-08-18,Mataram,1.0
TRX00284,Vivi Wasita,Repellat,Buku,250000.0,5,Kartu Kredit,2026-06-24,Sukabumi,
TRX00086,drg. Natalia Ardianto,Libero Basic,Kesehatan,1200000.0,4,Transfer Bank,2026-07-14,Padangpanjang,5.0
TRX00243,Tgk. Umi Hassanah,Eveniet Pro,Buku,1200000.0,2,E-Wallet,2026-08-05,Parepare,4.0
TRX00187,Gatot Prakasa,Repudiandae Basic,Olahraga,500000.0,4,COD,2026-07-17,Kota Administrasi Jakarta Selatan,
TRX00396,"Belinda Hutasoit, S.T.",Dolor Max,Rumah Tangga,50000.0,3,E-Wallet,2026-07-22,Ternate,
TRX00160,Uda Hastuti,Illo Basic,Fashion,75000.0,3,COD,2026-08-17,Batu,4.0
TRX00013,Hasna Haryanto,Error Basic,Olahraga,120000.0,5,Transfer Bank,2026-09-08,Jambi,3.0
TRX00036,Yani Pudjiastuti,Consequuntur Pro,Elektronik,500000.0,3,COD,2026-06-22,Bekasi,3.0
TRX00029,Adiarja Hidayanto,Voluptatum Pro,Olahraga,25000.0,2,Transfer Bank,2026-08-13,Batam,1.0
TRX00171,"Jessica Latupono, M.M.",Autem,Buku,250000.0,2,COD,2026-06-30,Tangerang,
TRX00143,Viman Rahimah,Quaerat Basic,Elektronik,250000.0,2,COD,2026-08-24,Batam,2.0
TRX00411,R.M. Mahmud Pudjiastuti,Alias Max,Elektronik,75000.0,3,E-Wallet,2026-09-11,Tarakan,
TRX00437,Sakti Tamba,Accusamus Max,Kesehatan,120000.0,2,Transfer Bank,2026-07-31,Meulaboh,2.0
TRX00222,Cakrabuana Rajasa,Eius Max,Olahraga,150000.0,3,E-Wallet,2026-07-03,Tual,3.0
TRX00096,"Hamima Uwais, S.E.",Sequi Lite,Elektronik,1200000.0,4,COD,2026-08-11,Cilegon,3.0
TRX00052,Hafshah Habibi,Consectetur Lite,Buku,500000.0,4,E-Wallet,2026-08-14,Banjar,
TRX00241,Eva Marpaung,Ducimus,Buku,750000.0,1,Transfer Bank,2026-08-31,Tebingtinggi,
TRX00384,Michelle Pratiwi,Exercitationem,Rumah Tangga,250000.0,2,Kartu Kredit,2026-09-15,Langsa,4.0
TRX00352,"dr. Devi Nugroho, M.Pd",Mollitia Pro,Buku,250000.0,4,E-Wallet,2026-08-04,Ambon,3.0
TRX00391,R.A. Qori Wibisono,Veritatis Lite,Kesehatan,50000.0,1,E-Wallet,2026-09-06,Meulaboh,4.0
TRX00179,"Tami Namaga, S.Farm",Repudiandae Lite,Elektronik,50000.0,5,E-Wallet,2026-08-23,Padangpanjang,3.0
TRX00042,R. Soleh Nashiruddin,Atque Max,Kesehatan,75000.0,2,E-Wallet,2026-08-10,Padang,1.0
TRX00449,"dr. Vega Halim, S.T.",Ullam Max,Fashion,25000.0,2,Kartu Kredit,2026-06-29,Kota Administrasi Jakarta Barat,
TRX00400,Puspa Iswahyudi,Saepe Lite,Buku,15000.0,3,Transfer Bank,2026-08-10,Meulaboh,5.0
TRX00207,Mutia Siregar,Dolore Lite,Rumah Tangga,75000.0,4,Transfer Bank,2026-07-21,Salatiga,5.0
TRX00283,"Dr. Cager Suryatmi, S.Pt",At,Elektronik,500000.0,3,Kartu Kredit,2026-07-15,Pontianak,4.0
TRX00359,Dinda Wijayanti,Quasi Lite,Elektronik,250000.0,1,COD,2026-07-07,Kota Administrasi Jakarta Utara,4.0
TRX00255,Raihan Mandasari,Saepe Pro,Olahraga,15000.0,2,Kartu Kredit,2026-08-05,Tasikmalaya,
TRX00425,"R.M. Wadi Prasasta, M.TI.",Doloribus Lite,Fashion,750000.0,5,COD,2026-08-06,Sabang,
TRX00005,Jasmin Setiawan,Dolor Pro,Buku,1200000.0,5,Transfer Bank,2026-07-07,Bima,5.0
TRX00257,Fitria Widiastuti,Velit Basic,Elektronik,120000.0,2,Kartu Kredit,2026-06-25,Batam,4.0
TRX00462,Niyaga Kuswoyo,A Pro,Olahraga,120000.0,4,Kartu Kredit,2026-07-07,Blitar,4.0
TRX00101,"drg. Yuni Lestari, S.IP",Non Lite,Elektronik,12000000.0,3,Kartu Kredit,2026-09-12,Tarakan,
TRX00227,Gading Suwarno,Autem Basic,Elektronik,1200000.0,1,Kartu Kredit,2026-08-15,Singkawang,4.0
TRX00440,Endra Prasetyo,Quidem,Elektronik,25000.0,2,Transfer Bank,2026-07-13,Salatiga,2.0
TRX00214,"Mala Natsir, S.E.I",Modi Lite,Buku,75000.0,1,COD,2026-08-04,Pekalongan,
TRX00435,Lintang Nashiruddin,Placeat,Buku,1200000.0,4,COD,2026-08-14,Sabang,5.0
TRX00172,"Samiah Widodo, M.Pd",Maiores Basic,Buku,1200000.0,2,Kartu Kredit,2026-06-26,Balikpapan,
TRX00099,"Vera Sihombing, M.Ak",Cumque Max,Buku,1200000.0,4,E-Wallet,2026-08-28,Malang,5.0
TRX00293,"Kenes Siregar, S.Pd",Perspiciatis Max,Kesehatan,25000.0,4,E-Wallet,2026-07-10,Langsa,3.0
TRX00216,Jagaraga Hutagalung,Ipsam Pro,Elektronik,75000.0,5,Kartu Kredit,2026-08-08,Tarakan,1.0
TRX00062,Indah Hidayat,Hic Max,Kesehatan,500000.0,3,Transfer Bank,2026-07-19,Tangerang,1.0
TRX00048,Intan Manullang,Nulla Basic,Buku,500000.0,5,Transfer Bank,2026-09-01,Singkawang,
TRX00033,Laras Hastuti,Asperiores Lite,Kesehatan,120000.0,2,COD,2026-08-17,Banjarmasin,
TRX00268,"Dr. Emas Hutasoit, S.Farm",Beatae,Rumah Tangga,2500000.0,4,E-Wallet,2026-07-26,Probolinggo,
TRX00328,Janet Suwarno,Tenetur Pro,Olahraga,25000.0,5,Kartu Kredit,2026-06-23,Sungai Penuh,4.0
TRX00201,Edward Rahimah,Ipsa,Kesehatan,25000.0,2,COD,2026-07-19,Bukittinggi,3.0
TRX00484,Prasetya Dabukke,Iusto Pro,Elektronik,1200000.0,5,COD,2026-08-29,Pontianak,4.0
TRX00028,Darmanto Haryanto,Labore Pro,Buku,250000.0,1,Kartu Kredit,2026-06-19,Semarang,2.0
TRX00426,Malika Pradipta,Necessitatibus Lite,Olahraga,2500000.0,1,Kartu Kredit,2026-08-13,Subulussalam,
TRX00231,Nugraha Farida,Nulla Lite,Buku,250000.0,1,Kartu Kredit,2026-08-04,Mataram,2.0
TRX00261,Garan Palastri,Labore Lite,Buku,250000.0,1,Kartu Kredit,2026-08-30,Tangerang Selatan,
TRX00379,Johan Hasanah,Minima Lite,Kesehatan,500000.0,5,Transfer Bank,2026-06-23,Surabaya,2.0
TRX00289,"Gadang Susanti, M.Pd",Consectetur Basic,Rumah Tangga,1200000.0,4,E-Wallet,2026-08-02,Semarang,
TRX00163,Harjaya Pertiwi,Magnam Basic,Olahraga,50000.0,4,Kartu Kredit,2026-08-08,Banda Aceh,4.0
TRX00438,Dr. Martani Lailasari,Nemo,Olahraga,750000.0,1,Transfer Bank,2026-08-18,Tarakan,3.0
TRX00139,Tami Laksita,Cupiditate,Rumah Tangga,120000.0,1,Transfer Bank,2026-06-20,Tarakan,2.0
TRX00063,"Drs. Julia Dabukke, S.IP",Facilis Max,Fashion,25000.0,1,E-Wallet,2026-07-04,Bandung,2.0
TRX00136,Zelaya Mulyani,A,Fashion,500000.0,4,E-Wallet,2026-08-16,Padang Sidempuan,
TRX00129,drg. Ismail Hutapea,Sapiente,Buku,75000.0,4,Kartu Kredit,2026-06-21,Ternate,4.0
TRX00493,Erik Pratiwi,Incidunt Max,Rumah Tangga,500000.0,5,E-Wallet,2026-08-23,Pangkalpinang,5.0
TRX00009,Cindy Pradipta,Consequuntur,Fashion,250000.0,1,COD,2026-07-22,Subulussalam,5.0
TRX00327,R.M. Hasim Yolanda,Pariatur Pro,Fashion,120000.0,1,Kartu Kredit,2026-07-30,Tomohon,
TRX00479,Sutan Respati Mangunsong,Quidem Max,Olahraga,15000.0,2,Transfer Bank,2026-07-17,Lhokseumawe,4.0
TRX00065,Drs. Calista Winarno,Repellat Pro,Fashion,120000.0,1,Kartu Kredit,2026-07-05,Tarakan,1.0
TRX00301,Lamar Thamrin,Architecto Pro,Elektronik,25000.0,4,E-Wallet,2026-06-22,Serang,4.0
TRX00015,Dr. Eluh Padmasari,Nobis,Fashion,25000.0,3,COD,2026-09-06,Mataram,
TRX00157,Karta Zulkarnain,Recusandae Basic,Fashion,75000.0,2,COD,2026-08-18,Cimahi,
TRX00041,Amelia Hardiansyah,Reprehenderit Lite,Kesehatan,50000.0,1,Kartu Kredit,2026-07-30,Banjarmasin,4.0
TRX00380,Anita Ardianto,Quibusdam,Elektronik,750000.0,3,COD,2026-08-06,Banda Aceh,3.0
TRX00474,Gatra Simanjuntak,Delectus Max,Olahraga,500000.0,3,Transfer Bank,2026-07-22,Mataram,1.0
TRX00416,"Yessi Nasyiah, M.Ak",Tempore Max,Olahraga,750000.0,4,Transfer Bank,2026-09-08,Yogyakarta,3.0
TRX00217,"Hamzah Siregar, S.IP",Necessitatibus Basic,Rumah Tangga,50000.0,3,COD,2026-06-19,Cimahi,3.0
TRX00280,"Ir. Surya Simanjuntak, S.I.Kom",Voluptatum Lite,Buku,75000.0,5,E-Wallet,2026-06-23,Langsa,4.0
TRX00448,Tgk. Zamira Mulyani,Veritatis Lite,Buku,250000.0,2,E-Wallet,2026-08-30,Tomohon,
TRX00487,"R. Tugiman Pertiwi, S.IP",Eum Lite,Kesehatan,1200000.0,4,Transfer Bank,2026-08-23,Banjar,
TRX00338,"Gatra Prakasa, S.Gz",Vel Basic,Fashion,15000.0,5,COD,2026-06-28,Cilegon,4.0
TRX00237,"Nardi Novitasari, S.Pt",Tenetur,Buku,50000.0,4,COD,2026-08-17,Banda Aceh,
TRX00208,Puti Anastasia Mangunsong,Dolore Max,Buku,1200000.0,5,E-Wallet,2026-08-24,Tangerang,5.0
TRX00213,Prakosa Rajasa,Illum,Kesehatan,120000.0,2,E-Wallet,2026-07-17,Payakumbuh,5.0
TRX00296,"dr. Lalita Mustofa, S.I.Kom",Quam Pro,Fashion,5000000.0,1,E-Wallet,2026-08-07,Kendari,2.0
TRX00471,Samsul Wahyuni,Incidunt,Olahraga,25000.0,1,E-Wallet,2026-07-06,Tidore Kepulauan,1.0
TRX00252,"R. Vanya Halimah, M.M.",Sint Lite,Olahraga,1200000.0,3,Transfer Bank,2026-06-18,Banda Aceh,5.0
TRX00472,Ida Yuliarti,Asperiores Basic,Olahraga,500000.0,3,Kartu Kredit,2026-08-27,Payakumbuh,
TRX00304,Anastasia Purnawati,Ratione Pro,Fashion,75000.0,5,Transfer Bank,2026-07-05,Batu,
TRX00351,Melinda Waluyo,Minus,Fashion,25000.0,4,Transfer Bank,2026-06-25,Sungai Penuh,2.0
TRX00270,Rahmi Aryani,Doloremque Lite,Kesehatan,500000.0,3,Transfer Bank,2026-08-19,Palopo,5.0
TRX00202,"Jaya Prasetyo, S.IP",Laudantium Lite,Fashion,500000.0,5,Transfer Bank,2026-09-02,Binjai,4.0
TRX00162,Mutia Sihombing,Eius Pro,Buku,1200000.0,3,Transfer Bank,2026-09-15,Bima,3.0
TRX00044,Hari Wahyuni,Reprehenderit Max,Elektronik,25000.0,5,COD,2026-08-07,Kota Administrasi Jakarta Selatan,1.0
TRX00218,"Drs. Jagaraga Tarihoran, S.Pt",Nostrum Max,Rumah Tangga,1200000.0,2,E-Wallet,2026-09-02,Palangkaraya,
TRX00402,R.M. Mahdi Wibowo,Dolores Lite,Kesehatan,75000.0,3,E-Wallet,2026-06-30,Kota Administrasi Jakarta Timur,2.0
TRX00191,"Yoga Dabukke, S.Gz",Perferendis Lite,Olahraga,500000.0,2,Transfer Bank,2026-09-02,Tangerang Selatan,1.0
TRX00310,Ophelia Melani,Quibusdam Lite,Rumah Tangga,500000.0,1,Transfer Bank,2026-08-01,Parepare,3.0
TRX00260,Oskar Wahyuni,Sunt Max,Olahraga,500000.0,4,Kartu Kredit,2026-06-27,Bogor,
TRX00106,Gabriella Thamrin,Facilis Basic,Buku,1200000.0,4,Transfer Bank,2026-07-18,Sabang,3.0
TRX00054,Puspa Aryani,Ratione Basic,Buku,250000.0,4,Kartu Kredit,2026-06-18,Tanjungbalai,4.0
TRX00390,Langgeng Megantara,Nam Basic,Elektronik,50000.0,2,Kartu Kredit,2026-09-09,Cilegon,4.0
TRX00002,"Puji Irawan, M.Farm",Nisi,Rumah Tangga,15000.0,1,E-Wallet,2026-06-20,Jambi,2.0
TRX00455,Gasti Aryani,Error Pro,Buku,25000.0,1,Kartu Kredit,2026-08-01,Kotamobagu,1.0
TRX00499,Johan Mansur,Tempore Basic,Elektronik,50000.0,4,COD,2026-08-30,Semarang,5.0
TRX00050,Calista Kurniawan,Quod Lite,Buku,250000.0,3,E-Wallet,2026-07-01,Sibolga,2.0
TRX00420,Kania Hariyah,Veritatis Lite,Buku,250000.0,1,Transfer Bank,2026-08-09,Malang,
TRX00081,Vivi Nurdiyanti,Placeat,Rumah Tangga,12000000.0,4,Kartu Kredit,2026-08-13,Palembang,5.0
TRX00206,Opung Usada,Aliquam,Buku,500000.0,2,Transfer Bank,2026-06-26,Metro,4.0
TRX00035,Dina Anggraini,Ducimus Max,Kesehatan,75000.0,3,COD,2026-07-13,Batu,
TRX00431,"Galar Riyanti, S.Sos",Similique,Elektronik,15000.0,3,Kartu Kredit,2026-07-23,Malang,
TRX00264,Ira Mulyani,Nam Pro,Olahraga,250000.0,4,Kartu Kredit,2026-09-15,Kota Administrasi Jakarta Pusat,5.0
TRX00428,Kayla Ardianto,Voluptatibus Pro,Fashion,1200000.0,2,COD,2026-07-07,Tomohon,
TRX00367,"dr. Ilsa Budiman, S.Kom",Eaque Pro,Elektronik,500000.0,5,COD,2026-09-12,Tidore Kepulauan,
TRX00092,Vanya Wibowo,Hic Basic,Buku,1200000.0,1,E-Wallet,2026-08-24,Kota Administrasi Jakarta Pusat,
TRX00340,Kartika Susanti,Est,Elektronik,500000.0,3,Kartu Kredit,2026-07-07,Pariaman,3.0
TRX00489,"Cut Puspa Yolanda, S.Farm",Et Pro,Rumah Tangga,250000.0,1,COD,2026-07-16,Tebingtinggi,3.0
TRX00053,Ganda Mustofa,Tempore Pro,Rumah Tangga,75000.0,2,E-Wallet,2026-09-14,Ternate,2.0
TRX00346,drg. Rusman Hakim,Odit Basic,Elektronik,250000.0,5,COD,2026-06-29,Palu,
TRX00265,Parman Yuliarti,Eaque Lite,Olahraga,50000.0,4,COD,2026-07-13,Sungai Penuh,1.0
TRX00242,Aurora Zulkarnain,Maiores,Buku,75000.0,4,COD,2026-08-17,Palembang,2.0
TRX00014,"Jamil Widodo, M.M.",Dicta Max,Elektronik,120000.0,4,Transfer Bank,2026-07-11,Tidore Kepulauan,3.0
TRX00316,"Drs. Viman Halimah, S.Gz",Voluptatibus Lite,Elektronik,15000.0,2,Kartu Kredit,2026-06-30,Sabang,
TRX00089,Saadat Hastuti,Debitis Basic,Kesehatan,5000000.0,3,Transfer Bank,2026-09-14,Mojokerto,
TRX00388,Umay Purnawati,Pariatur Max,Kesehatan,1200000.0,5,Transfer Bank,2026-07-12,Tangerang Selatan,5.0
TRX00274,Daryani Yuliarti,Maiores Basic,Olahraga,15000.0,3,E-Wallet,2026-07-20,Sibolga,
TRX00167,Unggul Utami,Tenetur Pro,Elektronik,75000.0,4,Transfer Bank,2026-06-21,Bandung,5.0
TRX00329,R.A. Patricia Firgantoro,Doloribus Lite,Fashion,1200000.0,3,COD,2026-07-25,Bandung,1.0
TRX00135,Dt. Jaeman Irawan,Ipsam Max,Elektronik,50000.0,2,E-Wallet,2026-07-10,Yogyakarta,1.0
TRX00307,Dalimin Suartini,Quaerat Lite,Rumah Tangga,250000.0,2,Kartu Kredit,2026-07-24,Banjar,1.0
TRX00497,Almira Megantara,Hic Basic,Buku,250000.0,3,Kartu Kredit,2026-06-26,Pematangsiantar,5.0
TRX00320,"T. Niyaga Pranowo, M.Kom.",Ipsum Pro,Fashion,150000.0,4,E-Wallet,2026-07-31,Kotamobagu,1.0
