transaction_id,customer_name,product_name,category,price,quantity,payment_method,transaction_date,shipping_city,rating
TRX00019,"Drs. Indah Agustina, S.I.Kom",Vero Max,Olahraga,250000.0,4,Kartu Kredit,2026-09-05,Bukittinggi,4.0
TRX00178,"Cager Hutasoit, S.Psi",Quaerat,Rumah Tangga,1200000.0,4,Kartu Kredit,2026-06-25,Sungai Penuh,2.0
TRX00410,"Ir. Teguh Utami, S.E.I",Harum Pro,Rumah Tangga,500000.0,3,Transfer Bank,2026-07-03,Tangerang,
TRX00021,"Ir. Elvina Saptono, S.Pd",Ab Pro,Fashion,250000.0,2,COD,2026-07-01,Singkawang,
TRX00056,"Mitra Utama, S.E.I",Explicabo Pro,Buku,75000.0,1,E-Wallet,2026-09-05,Jayapura,4.0
TRX00320,"Ghani Megantara, S.Psi",Est Max,Elektronik,250000.0,5,E-Wallet,2026-08-23,Tasikmalaya,5.0
TRX00462,Devi Mansur,Nobis Lite,Elektronik,75000.0,4,Transfer Bank,2026-09-07,Solok,1.0
TRX00368,Hamzah Setiawan,Soluta Basic,Elektronik,75000.0,2,COD,2026-08-11,Palopo,4.0
TRX00035,Mustofa Suartini,Laborum Basic,Olahraga,750000.0,5,E-Wallet,2026-07-28,Mataram,1.0
TRX00182,Dodo Mardhiyah,Perferendis Max,Kesehatan,12000000.0,4,COD,2026-07-06,Singkawang,2.0
TRX00185,"Dr. Asirwada Usada, S.I.Kom",Odio Basic,Olahraga,15000.0,5,E-Wallet,2026-08-06,Kota Administrasi Jakarta Pusat,5.0
TRX00151,Candra Suryono,Repellendus Lite,Rumah Tangga,50000.0,1,Transfer Bank,2026-07-04,Mojokerto,4.0
TRX00208,Ir. Citra Pratiwi,Dolores Max,Kesehatan,75000.0,1,Kartu Kredit,2026-07-01,Binjai,2.0
TRX00352,"Hj. Raina Santoso, M.Ak",Fugit,Kesehatan,12000000.0,1,E-Wallet,2026-08-13,Solok,2.0
TRX00095,Fathonah Pranowo,Autem Max,Buku,2500000.0,3,Transfer Bank,2026-08-09,Tidore Kepulauan,4.0
TRX00377,Drs. Candra Nainggolan,Nihil Lite,Olahraga,1200000.0,5,COD,2026-07-31,Yogyakarta,3.0
TRX00303,"Puti Kasiyah Usamah, M.M.",Beatae Lite,Rumah Tangga,250000.0,1,COD,2026-07-02,Malang,3.0
TRX00098,Sabrina Hartati,Necessitatibus Pro,Olahraga,75000.0,4,Kartu Kredit,2026-07-15,Padangpanjang,5.0
TRX00236,"Najam Yolanda, M.Farm",Eum Pro,Fashion,50000.0,4,Transfer Bank,2026-08-18,Palu,1.0
TRX00405,"Puti Shania Mulyani, S.Pt",Quis Lite,Fashion,75000.0,3,Kartu Kredit,2026-09-02,Bandar Lampung,3.0
TRX00442,Hj. Cindy Megantara,Voluptas Max,Buku,25000.0,5,Kartu Kredit,2026-07-08,Palembang,2.0
TRX00155,"Ir. Febi Hutagalung, S.I.Kom",Quam Lite,Olahraga,750000.0,3,E-Wallet,2026-09-03,Sibolga,
TRX00123,"Drs. Abyasa Anggriawan, M.Pd",Incidunt Lite,Buku,750000.0,1,COD,2026-09-15,Lubuklinggau,3.0
TRX00339,Bakidin Prasetyo,Sit Pro,Elektronik,50000.0,1,E-Wallet,2026-07-04,Lhokseumawe,5.0
TRX00079,KH. Adhiarja Iswahyudi,Fuga,Rumah Tangga,1200000.0,2,E-Wallet,2026-08-30,Padang,1.0
TRX00062,"R.M. Reza Anggraini, S.T.",Necessitatibus Basic,Kesehatan,120000.0,4,Transfer Bank,2026-07-01,Tanjungpinang,3.0
TRX00476,Drajat Haryanti,Sequi Max,Rumah Tangga,500000.0,1,Kartu Kredit,2026-06-22,Tegal,4.0
TRX00126,"Marsudi Andriani, S.Pt",Facere Max,Elektronik,15000.0,3,Transfer Bank,2026-07-08,Medan,
TRX00319,"Bahuraksa Hartati, S.Psi",Iste Lite,Olahraga,15000.0,2,Kartu Kredit,2026-08-31,Binjai,3.0
TRX00317,Jarwa Nababan,Amet Lite,Rumah Tangga,1200000.0,1,E-Wallet,2026-07-02,Batu,5.0
TRX00496,"Galar Hakim, S.Farm",Sint Max,Fashion,250000.0,1,COD,2026-08-20,Cilegon,5.0
TRX00431,Maimunah Hastuti,Reiciendis Pro,Kesehatan,50000.0,2,Kartu Kredit,2026-07-20,Sabang,
TRX00451,Sakura Yuliarti,Deserunt Basic,Fashion,500000.0,2,Transfer Bank,2026-07-14,Pontianak,4.0
TRX00418,"Balapati Firgantoro, S.Psi",Eos Max,Rumah Tangga,1200000.0,3,Kartu Kredit,2026-08-26,Tidore Kepulauan,1.0
TRX00025,Ganep Rahimah,Asperiores Pro,Fashion,12000000.0,2,Kartu Kredit,2026-06-27,Prabumulih,
TRX00329,Maya Gunarto,Nemo Lite,Buku,120000.0,2,Transfer Bank,2026-07-07,Bogor,5.0
TRX00440,Artanto Kurniawan,Reiciendis Basic,Fashion,1200000.0,3,E-Wallet,2026-08-29,Banjarbaru,2.0
TRX00127,Jumadi Firmansyah,Voluptatem Basic,Buku,250000.0,3,E-Wallet,2026-07-18,Mataram,4.0
TRX00424,Makara Saragih,Deserunt Lite,Fashion,150000.0,2,E-Wallet,2026-06-30,Surakarta,5.0
TRX00328,"Dr. Ganep Melani, S.E.I",Numquam Basic,Kesehatan,500000.0,1,E-Wallet,2026-06-18,Denpasar,1.0
TRX00179,"R.M. Akarsana Haryanto, M.Ak",Voluptate Max,Buku,15000.0,1,COD,2026-08-30,Blitar,4.0
TRX00444,Ade Firmansyah,Similique,Rumah Tangga,75000.0,3,Kartu Kredit,2026-09-02,Bontang,1.0
TRX00381,Johan Nainggolan,Neque Max,Elektronik,250000.0,4,COD,2026-07-04,Manado,2.0
TRX00224,Puji Mardhiyah,Dolores Pro,Olahraga,2500000.0,3,Kartu Kredit,2026-07-22,Palu,
TRX00359,T. Luwar Kuswandari,Optio Basic,Kesehatan,250000.0,4,COD,2026-08-30,Kota Administrasi Jakarta Barat,
TRX00094,Elvin Haryanti,Autem Max,Fashion,250000.0,5,COD,2026-08-30,Kota Administrasi Jakarta Timur,1.0
TRX00070,Dr. Dadap Mulyani,Pariatur Basic,Elektronik,500000.0,5,Transfer Bank,2026-07-10,Bima,4.0
TRX00037,Sarah Suryatmi,A Lite,Buku,2500000.0,2,Kartu Kredit,2026-07-31,Sukabumi,4.0
TRX00161,Hasta Saputra,Nemo Basic,Kesehatan,120000.0,1,Kartu Kredit,2026-09-14,Padangpanjang,3.0
TRX00012,Lili Gunarto,Velit Lite,Kesehatan,50000.0,2,Kartu Kredit,2026-06-24,Makassar,5.0
TRX00145,Hartaka Manullang,Expedita Pro,Buku,120000.0,4,Transfer Bank,2026-07-24,Pariaman,3.0
TRX00361,Elisa Permadi,Iste Lite,Elektronik,250000.0,5,E-Wallet,2026-08-07,Kota Administrasi Jakarta Timur,2.0
TRX00128,"Harto Napitupulu, S.Ked",Illum Lite,Fashion,150000.0,3,COD,2026-08-23,Gorontalo,2.0
TRX00448,Jarwadi Hutasoit,Quis Max,Rumah Tangga,15000.0,4,Transfer Bank,2026-07-17,Pagaralam,4.0
TRX00010,Paramita Lailasari,Laboriosam Pro,Kesehatan,1200000.0,1,COD,2026-08-22,Sibolga,
TRX00382,Hj. Siska Gunarto,Voluptate Lite,Olahraga,1200000.0,4,E-Wallet,2026-07-25,Lhokseumawe,
TRX00177,Mala Utama,Consectetur Basic,Fashion,1200000.0,2,Transfer Bank,2026-08-29,Banjar,
TRX00232,Balangga Uyainah,Corrupti Lite,Fashion,1200000.0,4,Kartu Kredit,2026-07-13,Pangkalpinang,5.0
TRX00211,Atmaja Rahayu,Maiores Max,Olahraga,1200000.0,1,COD,2026-07-05,Tomohon,4.0
TRX00129,Farah Saragih,Earum Lite,Kesehatan,5000000.0,4,E-Wallet,2026-07-08,Kota Administrasi Jakarta Selatan,1.0
TRX00144,"R.M. Luluh Prakasa, S.Psi",Ipsum Lite,Olahraga,25000.0,4,E-Wallet,2026-07-29,Pekanbaru,
TRX00242,Cinthia Permata,Odit Basic,Rumah Tangga,120000.0,1,E-Wallet,2026-08-05,Pekanbaru,5.0
TRX00008,"Kasiran Aryani, S.Psi",Omnis,Rumah Tangga,50000.0,3,Kartu Kredit,2026-08-09,Mataram,
TRX00299,R. Kawaca Thamrin,At Pro,Rumah Tangga,1200000.0,2,COD,2026-07-08,Pematangsiantar,
TRX00255,Tgk. Mahesa Padmasari,Accusantium Max,Buku,250000.0,2,COD,2026-08-16,Batu,5.0
TRX00378,Ir. Jasmin Nuraini,Consectetur,Rumah Tangga,5000000.0,1,E-Wallet,2026-07-03,Mataram,
TRX00342,Ciaobella Tampubolon,Consequatur Pro,Elektronik,500000.0,3,Kartu Kredit,2026-08-21,Kota Administrasi Jakarta Timur,
TRX00009,Hilda Najmudin,Voluptatem,Olahraga,2500000.0,3,Kartu Kredit,2026-08-27,Samarinda,
TRX00157,Gading Siregar,Dicta Lite,Buku,25000.0,2,E-Wallet,2026-06-21,Bandung,4.0
TRX00028,Bambang Laksita,Omnis Pro,Fashion,1200000.0,2,COD,2026-07-31,Bau-Bau,1.0
TRX00267,"Hj. Karimah Siregar, M.Kom.",Qui Lite,Elektronik,500000.0,2,E-Wallet,2026-08-06,Kotamobagu,4.0
TRX00065,R.A. Betania Saptono,Cupiditate Pro,Buku,250000.0,2,Kartu Kredit,2026-07-28,Purwokerto,4.0
TRX00256,"Emil Ramadan, M.Ak",Consequuntur Lite,Elektronik,120000.0,3,E-Wallet,2026-08-09,Denpasar,2.0
TRX00325,Zahra Suwarno,Cumque Basic,Olahraga,250000.0,2,E-Wallet,2026-07-11,Mataram,
TRX00154,Azalea Sihombing,Eveniet Basic,Buku,250000.0,2,COD,2026-06-28,Serang,4.0
TRX00049,Dr. Kala Laksmiwati,Corrupti Lite,Elektronik,25000.0,3,Transfer Bank,2026-09-05,Kota Administrasi Jakarta Barat,
TRX00209,Luthfi Marpaung,Laborum Lite,Fashion,150000.0,3,Transfer Bank,2026-09-13,Bandar Lampung,
TRX00288,Galih Uwais,Repellat Max,Buku,120000.0,2,E-Wallet,2026-08-22,Tangerang,5.0
TRX00002,Cut Ophelia Prabowo,Amet Lite,Elektronik,25000.0,4,E-Wallet,2026-06-25,Batam,
TRX00270,Farhunnisa Yolanda,Possimus Pro,Kesehatan,50000.0,2,E-Wallet,2026-08-28,Depok,2.0
TRX00266,Anom Prabowo,Nesciunt Lite,Buku,500000.0,5,COD,2026-08-13,Bengkulu,1.0
TRX00334,Hasan Kuswandari,Deleniti Max,Rumah Tangga,150000.0,1,COD,2026-09-04,Kota Administrasi Jakarta Barat,
TRX00341,Raihan Rahimah,Tempore Basic,Fashion,250000.0,4,COD,2026-08-08,Tanjungpinang,
TRX00096,T. Wawan Tarihoran,Delectus Basic,Rumah Tangga,120000.0,4,Kartu Kredit,2026-08-11,Binjai,
TRX00473,Paris Pratama,Ipsa Basic,Fashion,250000.0,3,E-Wallet,2026-09-06,Jambi,
TRX00117,Irwan Kusmawati,Repudiandae Pro,Olahraga,15000.0,3,Kartu Kredit,2026-08-01,Mojokerto,3.0
TRX00046,"Lamar Maryati, S.Farm",Provident Max,Kesehatan,15000.0,3,Transfer Bank,2026-06-29,Pontianak,2.0
TRX00162,Galang Purnawati,Magnam Basic,Rumah Tangga,1200000.0,1,E-Wallet,2026-07-25,Yogyakarta,1.0
TRX00499,Ir. Julia Pradana,Sit Lite,Olahraga,250000.0,1,Kartu Kredit,2026-07-11,Tual,4.0
TRX00118,"Drs. Zulaikha Hastuti, M.M.",Expedita Basic,Kesehatan,75000.0,4,COD,2026-08-27,Bukittinggi,1.0
TRX00289,Cakrabuana Latupono,Magni Basic,Fashion,50000.0,5,E-Wallet,2026-09-11,Sorong,3.0
TRX00078,Chelsea Kusmawati,Hic Pro,Fashion,15000.0,4,Kartu Kredit,2026-08-02,Kota Administrasi Jakarta Barat,
TRX00402,Keisha Usamah,Repellendus,Buku,15000.0,2,COD,2026-07-06,Pekalongan,5.0
TRX00064,Embuh Budiyanto,Tempora Pro,Olahraga,250000.0,2,E-Wallet,2026-06-25,Bau-Bau,3.0
TRX00459,"Oliva Jailani, M.M.",Vitae Pro,Fashion,50000.0,5,COD,2026-07-23,Depok,4.0
TRX00397,dr. Gandewa Waskita,Totam Lite,Elektronik,500000.0,4,Transfer Bank,2026-06-23,Pagaralam,5.0
TRX00231,Eka Maulana,Incidunt Basic,Rumah Tangga,120000.0,1,Kartu Kredit,2026-08-22,Kota Administrasi Jakarta Utara,2.0
TRX00298,Wira Rajasa,Repudiandae,Olahraga,25000.0,2,E-Wallet,2026-08-24,Palu,1.0
TRX00187,Gatra Sitompul,Beatae Pro,Kesehatan,500000.0,3,E-Wallet,2026-07-27,Singkawang,4.0
TRX00200,"drg. Nasrullah Nasyiah, S.Ked",Minus Basic,Rumah Tangga,750000.0,2,Transfer Bank,2026-09-01,Bau-Bau,2.0
TRX00351,Lala Hasanah,Tempora Lite,Olahraga,500000.0,1,E-Wallet,2026-06-22,Bandung,1.0
TRX00122,Eja Novitasari,Reprehenderit Lite,Elektronik,25000.0,5,E-Wallet,2026-07-05,Jayapura,
TRX00479,"R. Teddy Pangestu, S.Farm",Tempora,Kesehatan,120000.0,2,Kartu Kredit,2026-08-08,Mataram,4.0
TRX00443,"Himawan Irawan, S.Gz",Nulla Pro,Kesehatan,250000.0,3,Kartu Kredit,2026-07-31,Tebingtinggi,
TRX00308,Tgk. Tedi Haryanti,Placeat,Olahraga,25000.0,4,E-Wallet,2026-09-11,Serang,
TRX00472,Mustofa Hassanah,Mollitia Max,Rumah Tangga,25000.0,2,E-Wallet,2026-07-08,Mataram,
TRX00159,Tgk. Citra Putra,Aliquid Basic,Buku,750000.0,5,Transfer Bank,2026-08-28,Batam,4.0
TRX00086,Ir. Dipa Lestari,Fuga Pro,Fashion,12000000.0,2,E-Wallet,2026-06-18,Tidore Kepulauan,3.0
TRX00226,dr. Putri Mangunsong,Odio,Elektronik,250000.0,5,Transfer Bank,2026-08-16,Cimahi,
TRX00263,"Padmi Mandasari, S.Pd",Omnis,Elektronik,250000.0,2,Kartu Kredit,2026-07-21,Tangerang,4.0
TRX00332,Farah Anggriawan,At Max,Elektronik,750000.0,3,Transfer Bank,2026-08-19,Tebingtinggi,
TRX00411,"Ir. Muhammad Tampubolon, S.Farm",Alias Max,Buku,500000.0,3,Kartu Kredit,2026-08-16,Kota Administrasi Jakarta Barat,
TRX00077,Teguh Saragih,Esse Lite,Elektronik,120000.0,2,Kartu Kredit,2026-07-20,Magelang,
TRX00398,"dr. Puspa Prasasta, S.Sos",Eaque,Elektronik,120000.0,3,Kartu Kredit,2026-07-30,Kendari,2.0
TRX00383,"Shakila Puspasari, S.Ked",Incidunt Pro,Elektronik,50000.0,1,Transfer Bank,2026-07-23,Semarang,
TRX00088,"R. Slamet Saptono, S.H.",Enim Lite,Rumah Tangga,15000.0,2,E-Wallet,2026-07-08,Payakumbuh,2.0
TRX00183,Sutan Galuh Wahyudin,Amet Basic,Elektronik,2500000.0,2,COD,2026-07-05,Cilegon,1.0
TRX00106,R. Syahrini Suwarno,Placeat Pro,Buku,250000.0,2,COD,2026-06-22,Cimahi,3.0
TRX00409,Edward Mahendra,Natus Max,Fashion,75000.0,2,E-Wallet,2026-07-13,Pangkalpinang,
TRX00050,Enteng Gunarto,Consequuntur,Buku,120000.0,5,COD,2026-08-02,Tual,3.0
TRX00390,Ihsan Oktaviani,Molestiae Lite,Buku,25000.0,3,Transfer Bank,2026-06-19,Mojokerto,1.0
TRX00006,Putri Zulaika,Ducimus,Rumah Tangga,250000.0,4,COD,2026-06-27,Medan,
TRX00018,Ikin Wacana,Quo,Fashion,25000.0,3,E-Wallet,2026-07-13,Palangkaraya,3.0
TRX00235,Umaya Astuti,Voluptates Basic,Buku,15000.0,3,E-Wallet,2026-08-08,Kediri,5.0
TRX00413,"Gawati Wastuti, S.Gz",Necessitatibus Basic,Rumah Tangga,150000.0,3,COD,2026-06-21,Palangkaraya,4.0
TRX00407,Prayoga Pradipta,Iste,Fashion,1200000.0,4,COD,2026-07-04,Batam,
TRX00107,Lidya Siregar,Id Pro,Olahraga,750000.0,1,COD,2026-07-14,Padang,2.0
TRX00135,"Olga Waluyo, S.I.Kom",Iure Pro,Elektronik,75000.0,2,Kartu Kredit,2026-07-27,Ambon,3.0
TRX00414,Praba Sihombing,Dolor,Fashion,25000.0,2,E-Wallet,2026-07-22,Purwokerto,2.0
TRX00227,Maida Rajasa,Repellendus Max,Buku,500000.0,5,Transfer Bank,2026-07-08,Pangkalpinang,5.0
TRX00215,Intan Hardiansyah,Maxime Max,Fashion,15000.0,2,E-Wallet,2026-09-07,Kotamobagu,4.0
TRX00191,Ade Purnawati,Libero Pro,Fashion,12000000.0,1,E-Wallet,2026-07-15,Prabumulih,1.0
TRX00453,"Labuh Wahyudin, M.Pd",Repellendus Basic,Rumah Tangga,75000.0,1,COD,2026-09-10,Pontianak,5.0
TRX00321,Puspa Maulana,Nulla Pro,Buku,500000.0,2,COD,2026-09-04,Padangpanjang,3.0
TRX00283,Tedi Maheswara,Delectus Pro,Rumah Tangga,500000.0,5,Transfer Bank,2026-07-30,Tebingtinggi,4.0
TRX00030,Danang Nuraini,Magni Lite,Kesehatan,750000.0,5,Kartu Kredit,2026-07-01,Tual,
TRX00170,Karya Pratama,Animi Lite,Kesehatan,500000.0,3,E-Wallet,2026-07-23,Meulaboh,
TRX00181,"dr. Rahmi Ramadan, S.E.",Iste Max,Rumah Tangga,75000.0,3,Kartu Kredit,2026-09-06,Palu,3.0
TRX00101,Bella Wijaya,Molestias,Buku,250000.0,3,COD,2026-09-15,Mataram,2.0
TRX00198,Drs. Sakura Napitupulu,Dicta Basic,Kesehatan,150000.0,3,Kartu Kredit,2026-07-25,Singkawang,
TRX00210,Cahyo Yuniar,Tempora,Buku,1200000.0,1,COD,2026-06-21,Ternate,
TRX00136,Estiono Hutapea,Laudantium Pro,Kesehatan,15000.0,4,Kartu Kredit,2026-07-25,Sabang,
TRX00484,"Hj. Mutia Waskita, M.M.",Nam Lite,Kesehatan,15000.0,4,Transfer Bank,2026-08-08,Cimahi,4.0
TRX00441,Jumari Anggraini,Praesentium Max,Olahraga,15000.0,2,COD,2026-08-22,Sibolga,
TRX00199,Kacung Saragih,At Pro,Kesehatan,50000.0,5,Kartu Kredit,2026-07-15,Tebingtinggi,5.0
TRX00374,"T. Kawaya Safitri, S.Farm",Quas Basic,Rumah Tangga,25000.0,1,Transfer Bank,2026-08-31,Meulaboh,
TRX00167,R.M. Wahyu Hidayat,Corrupti Max,Olahraga,120000.0,1,Kartu Kredit,2026-07-22,Langsa,2.0
TRX00395,Ayu Prasasta,Commodi,Elektronik,500000.0,2,COD,2026-07-03,Metro,
TRX00137,"Sutan Harjasa Tamba, S.Pd",Non Basic,Fashion,750000.0,1,Transfer Bank,2026-06-25,Dumai,
TRX00286,"Ami Anggriawan, S.Gz",Accusantium Max,Fashion,150000.0,2,Kartu Kredit,2026-09-05,Meulaboh,2.0
TRX00336,Cut Kani Nurdiyanti,Occaecati Max,Rumah Tangga,250000.0,5,COD,2026-09-13,Bitung,
TRX00132,Ajiono Riyanti,Dicta Lite,Buku,50000.0,4,E-Wallet,2026-07-25,Denpasar,4.0
TRX00040,Uli Hutasoit,Dolore,Olahraga,120000.0,5,E-Wallet,2026-07-03,Bandar Lampung,3.0
TRX00216,Cut Winda Zulkarnain,Aliquam Basic,Fashion,500000.0,1,COD,2026-07-27,Malang,4.0
TRX00044,Dwi Prabowo,Illum,Rumah Tangga,120000.0,5,E-Wallet,2026-08-02,Kota Administrasi Jakarta Selatan,3.0
TRX00055,Danuja Winarsih,Incidunt Lite,Kesehatan,50000.0,1,E-Wallet,2026-08-27,Tasikmalaya,5.0
TRX00488,Hamima Palastri,Adipisci,Fashion,250000.0,2,Kartu Kredit,2026-08-25,Kendari,4.0
TRX00300,Natalia Mayasari,Repudiandae,Rumah Tangga,50000.0,3,Transfer Bank,2026-07-06,Depok,3.0
TRX00468,Bagya Rajata,Ea Lite,Buku,12000000.0,5,E-Wallet,2026-07-01,Tangerang Selatan,3.0
TRX00305,Rini Purnawati,Error Basic,Buku,250000.0,2,Kartu Kredit,2026-07-11,Pagaralam,4.0
TRX00036,Darmaji Jailani,Eum Basic,Rumah Tangga,250000.0,1,Transfer Bank,2026-07-30,Gorontalo,1.0
TRX00316,Kezia Narpati,Nulla,Kesehatan,5000000.0,2,COD,2026-07-09,Tangerang,3.0
TRX00400,"Diah Iswahyudi, S.Kom",Fugit Lite,Buku,75000.0,1,COD,2026-08-06,Sabang,5.0
TRX00310,Yahya Winarsih,Quae Pro,Fashion,250000.0,5,E-Wallet,2026-07-23,Cilegon,
TRX00277,Gading Mandala,Ipsa Basic,Rumah Tangga,50000.0,3,COD,2026-08-07,Langsa,3.0
TRX00125,Tiara Yulianti,Inventore Pro,Fashion,50000.0,4,COD,2026-06-22,Payakumbuh,2.0
TRX00143,Wisnu Mandasari,Ducimus Pro,Elektronik,50000.0,1,Transfer Bank,2026-06-18,Tanjungbalai,3.0
TRX00111,Cayadi Siregar,Quos Lite,Elektronik,500000.0,2,Transfer Bank,2026-06-26,Medan,4.0
TRX00324,Kambali Hakim,Suscipit,Buku,500000.0,3,COD,2026-09-06,Sabang,
TRX00333,Karja Situmorang,Iusto Max,Fashion,15000.0,4,COD,2026-07-13,Bekasi,4.0
TRX00394,"Harsaya Wulandari, M.Farm",Est Max,Elektronik,1200000.0,1,Kartu Kredit,2026-07-25,Tasikmalaya,5.0
TRX00474,Reza Tarihoran,Omnis,Fashion,25000.0,5,Kartu Kredit,2026-07-17,Meulaboh,1.0
TRX00108,"Digdaya Sihombing, M.Kom.",Quos Pro,Rumah Tangga,1200000.0,1,Kartu Kredit,2026-08-17,Cimahi,5.0
TRX00456,Dacin Nuraini,Velit Lite,Elektronik,500000.0,5,Transfer Bank,2026-07-10,Kediri,2.0
TRX00013,"Kamaria Riyanti, M.Kom.",Repellendus Max,Fashion,5000000.0,5,Kartu Kredit,2026-08-28,Bekasi,4.0
TRX00273,Cici Ardianto,Aperiam,Rumah Tangga,250000.0,5,E-Wallet,2026-07-05,Sibolga,
TRX00048,Jasmani Safitri,Cumque,Kesehatan,750000.0,2,E-Wallet,2026-08-07,Tangerang Selatan,1.0
TRX00204,"Wisnu Pratama, S.Pt",Quae Pro,Kesehatan,1200000.0,1,Transfer Bank,2026-06-19,Kendari,1.0
TRX00478,Ir. Paris Padmasari,Deserunt Lite,Kesehatan,250000.0,3,Transfer Bank,2026-09-15,Sabang,
TRX00120,KH. Arta Adriansyah,Debitis Pro,Elektronik,50000.0,3,Transfer Bank,2026-07-08,Sukabumi,
TRX00022,dr. Dian Mulyani,Sit Max,Olahraga,2500000.0,2,COD,2026-08-15,Palu,
TRX00403,Darsirah Hartati,Veniam Lite,Kesehatan,250000.0,1,E-Wallet,2026-06-29,Serang,4.0
TRX00084,Hj. Talia Yuniar,Eum Lite,Rumah Tangga,5000000.0,1,Kartu Kredit,2026-06-25,Bogor,1.0
TRX00131,Salwa Hakim,Saepe,Kesehatan,500000.0,2,Kartu Kredit,2026-07-01,Banjarbaru,
TRX00457,drg. Darmanto Namaga,Rem Pro,Elektronik,1200000.0,1,E-Wallet,2026-08-19,Padang Sidempuan,5.0
TRX00494,Saka Agustina,Aperiam Pro,Buku,500000.0,1,E-Wallet,2026-06-25,Payakumbuh,
TRX00330,"R. Putri Pradana, S.E.",Eius Max,Olahraga,25000.0,2,Transfer Bank,2026-08-11,Sibolga,1.0
TRX00230,Fitriani Rajata,Corporis,Rumah Tangga,75000.0,4,Transfer Bank,2026-07-02,Dumai,1.0
TRX00287,Ira Rahimah,Doloremque Lite,Buku,1200000.0,4,E-Wallet,2026-09-12,Sibolga,2.0
TRX00124,"Salman Prasasta, M.Kom.",Qui Basic,Fashion,120000.0,5,COD,2026-07-09,Bandar Lampung,3.0
TRX00034,drg. Garda Dabukke,Aliquam Basic,Olahraga,15000.0,1,E-Wallet,2026-08-28,Kota Administrasi Jakarta Selatan,5.0
TRX00486,Lamar Hutapea,Reprehenderit Pro,Kesehatan,250000.0,4,COD,2026-07-04,Pangkalpinang,2.0
TRX00005,Kalim Mansur,Illum,Olahraga,75000.0,3,Transfer Bank,2026-07-25,Samarinda,4.0
TRX00412,"drg. Kamila Utami, S.IP",Ducimus Basic,Rumah Tangga,5000000.0,5,E-Wallet,2026-07-14,Sibolga,3.0
TRX00020,Cecep Maryadi,Eveniet Max,Elektronik,500000.0,1,COD,2026-08-16,Pasuruan,5.0
TRX00220,dr. Yance Mulyani,Facilis Pro,Rumah Tangga,250000.0,5,Transfer Bank,2026-08-09,Kotamobagu,3.0
TRX00380,Yuni Melani,Nihil Basic,Buku,500000.0,3,Kartu Kredit,2026-08-13,Pekanbaru,1.0
TRX00420,Gantar Anggraini,Numquam,Fashion,12000000.0,1,E-Wallet,2026-09-09,Pekanbaru,3.0
TRX00357,Oman Irawan,Quisquam Pro,Elektronik,15000.0,1,COD,2026-07-13,Singkawang,
TRX00150,Unjani Rajata,Eius Lite,Rumah Tangga,2500000.0,5,E-Wallet,2026-07-27,Kota Administrasi Jakarta Barat,
TRX00225,Kasiran Riyanti,Voluptas Basic,Fashion,120000.0,2,COD,2026-08-24,Malang,5.0
TRX00248,Catur Mustofa,Atque Lite,Rumah Tangga,120000.0,5,Kartu Kredit,2026-08-29,Parepare,3.0
TRX00454,Karya Farida,Nam Lite,Fashion,1200000.0,4,Transfer Bank,2026-07-11,Denpasar,
TRX00152,Hesti Mayasari,Qui Basic,Buku,25000.0,4,E-Wallet,2026-07-08,Sungai Penuh,5.0
TRX00493,Jane Dongoran,Totam Pro,Kesehatan,1200000.0,2,COD,2026-07-31,Cirebon,4.0
TRX00318,dr. Ulva Mandala,Occaecati Basic,Rumah Tangga,50000.0,4,Transfer Bank,2026-09-12,Banda Aceh,3.0
TRX00292,"Amalia Maryadi, M.Ak",Ipsa Basic,Elektronik,2500000.0,5,Kartu Kredit,2026-08-09,Metro,
TRX00234,Caket Rajasa,Sed,Kesehatan,500000.0,5,E-Wallet,2026-08-23,Ternate,2.0
TRX00011,Banara Mulyani,Nihil Basic,Kesehatan,500000.0,3,COD,2026-07-02,Bukittinggi,1.0
TRX00280,Aditya Zulaika,Molestias Basic,Buku,150000.0,5,E-Wallet,2026-08-10,Parepare,4.0
TRX00072,Shakila Pratama,Eum Max,Kesehatan,120000.0,4,Kartu Kredit,2026-07-18,Padang,2.0
TRX00253,Maria Oktaviani,Tempore Max,Rumah Tangga,15000.0,1,Kartu Kredit,2026-06-25,Bukittinggi,5.0
TRX00093,Nadia Lazuardi,Quo Pro,Buku,500000.0,2,Kartu Kredit,2026-07-05,Parepare,1.0
TRX00492,Paulin Yuniar,Accusantium Pro,Kesehatan,50000.0,2,Kartu Kredit,2026-08-14,Jambi,2.0
TRX00350,Mala Pangestu,Quae,Rumah Tangga,25000.0,1,Transfer Bank,2026-08-17,Bogor,4.0
TRX00416,Tina Nurdiyanti,Facere,Fashion,50000.0,4,E-Wallet,2026-09-09,Ambon,5.0
TRX00375,Kani Gunarto,Saepe Lite,Olahraga,1200000.0,1,COD,2026-08-17,Balikpapan,
TRX00401,Nadia Permadi,Dolore,Elektronik,120000.0,5,E-Wallet,2026-07-21,Tebingtinggi,
TRX00193,Dr. Endah Mansur,Accusantium Pro,Buku,15000.0,1,Transfer Bank,2026-09-10,Tarakan,5.0
TRX00258,"Rachel Iswahyudi, M.Pd",Tempora Pro,Buku,500000.0,1,Transfer Bank,2026-09-01,Payakumbuh,1.0
TRX00495,drg. Hamima Hariyah,Accusantium Basic,Buku,75000.0,5,Kartu Kredit,2026-06-20,Salatiga,4.0
