transaction_id,customer_name,product_name,category,price,quantity,payment_method,transaction_date,shipping_city,rating
TRX00158,Hj. Farhunnisa Anggriawan,Itaque Max,FASHION  ,25000.0,1,Kartu Kredit,2026-07-24,Denpasar,
TRX00071,"Reza Yulianti, S.Farm",Unde,Fashion,120000,4,e-wallet,01-08-2026,Pekalongan,3.0
TRX00134,Cengkal Yolanda,Qui Lite,Fashion,15000,1,Transfer Bank,24-08-2026,Lhokseumawe,1.0
TRX00455,Kuncara Kusumo,Est Lite,BUKU  ,Rp1.200.000,4,Kartu Kredit,2026-09-03,Sungai Penuh,2.0
TRX00222,,Magnam,FASHION  ,50000,2,Kartu Kredit,2026-06-26,,2.0
TRX00379,Rudi Saragih,Quam,Kesehatan,Rp120.000,2,E-Wallet,2026-07-03,Tanjungbalai,4.0
TRX00363,Luluh Tampubolon,Nulla Pro,Rumah Tangga, 50000 ,3,COD,2026-08-16,Palembang,5.0
TRX00246,Lili Utami,Voluptatem Lite,Olahraga,120000,5,kartu kredit,17-08-2026,Bima,
TRX00470,Ajiono Siregar,Distinctio Pro,KESEHATAN  ,500000.0,3,Transfer Bank,2026-07-31,Bandung,5.0
TRX00432,Arsipatra Anggriawan,Omnis Max,RUMAH TANGGA  ,500000.0,4,E-Wallet,15/09/2026,Bau-Bau,
TRX00353,Dwi Maheswara,Quasi Pro,Kesehatan,120000,1,Transfer Bank,2026-06-19,Banjar,3.0
TRX00245,Dono Saefullah,Modi Basic,Kesehatan,Rp25.000,5,E-Wallet,23-07-2026,Batu,2.0
TRX00019,"Drs. Indah Agustina, S.I.Kom",Vero Max,Olahraga,250000,4,Kartu Kredit,2026-09-05,Bukittinggi,4.0
TRX00178,"Cager Hutasoit, S.Psi",Quaerat,Rumah Tangga,120000.0,4,Kartu Kredit,25/06/2026,Sungai Penuh,2.0
TRX00410,"Ir. Teguh Utami, S.E.I",Harum Pro,Rumah Tangga, 500000 ,3,transfer bank,03/07/2026,Tangerang,
TRX00021,"Ir. Elvina Saptono, S.Pd",Ab Pro,Fashion,250000,2,COD,01-07-2026,Singkawang,
TRX00056,"Mitra Utama, S.E.I",Explicabo Pro,Buku,75000,1,E-Wallet,2026-09-05,Jayapura,4.0
TRX00320,"Ghani Megantara, S.Psi",Est Max,Elektronik, 250000 ,5,e-wallet,23/08/2026,Tasikmalaya,5.0
TRX00462,Devi Mansur,Nobis Lite,Elektronik,75000,4,Transfer Bank,07-09-2026,Solok,1.0
TRX00368,Hamzah Setiawan,Soluta Basic,Elektronik, 75000 ,2,COD,11/08/2026,Palopo,4.0
TRX00035,Mustofa Suartini,Laborum Basic,OLAHRAGA  ,75000.0,5,E-Wallet,28-07-2026,Mataram,1.0
TRX00182,Dodo Mardhiyah,Perferendis Max,Kesehatan,1200000.0,4,COD,06-07-2026,Singkawang,2.0
TRX00185,"Dr. Asirwada Usada, S.I.Kom",Odio Basic,Olahraga, 15000 ,5,E-Wallet,06-08-2026,Kota Administrasi Jakarta Pusat,5.0
TRX00151,Candra Suryono,Repellendus Lite,Rumah Tangga,50000,1,Transfer Bank,04/07/2026,Mojokerto,4.0
TRX00208,Ir. Citra Pratiwi,Dolores Max,Kesehatan, 75000 ,1,Kartu Kredit,2026-07-01,Binjai,2.0
TRX00352,"Hj. Raina Santoso, M.Ak",Fugit,Kesehatan,1200000.0,1,E-Wallet,2026-08-13,Solok,2.0
TRX00095,Fathonah Pranowo,Autem Max,Buku,250000.0,3,transfer bank,2026-08-09,Tidore Kepulauan,4.0
TRX00377,Drs. Candra Nainggolan,Nihil Lite,Olahraga,120000.0,5,COD,2026-07-31,Yogyakarta,3.0
TRX00303,"Puti Kasiyah Usamah, M.M.",Beatae Lite,Rumah Tangga,25000.0,1,COD,02-07-2026,Malang,3.0
TRX00098,Sabrina Hartati,Necessitatibus Pro,OLAHRAGA  ,Rp75.000,4,kartu kredit,2026-07-15,Padangpanjang,5.0
TRX00236,"Najam Yolanda, M.Farm",Eum Pro,Fashion, 50000 ,4,Transfer Bank,18/08/2026,Palu,1.0
TRX00405,"Puti Shania Mulyani, S.Pt",Quis Lite,Fashion,75000,3,kartu kredit,2026-09-02,Bandar Lampung,3.0
TRX00442,Hj. Cindy Megantara,Voluptas Max,Buku,25000,5,Kartu Kredit,08/07/2026,Palembang,2.0
TRX00155,"Ir. Febi Hutagalung, S.I.Kom",Quam Lite,Olahraga,75000.0,3,E-Wallet,03-09-2026,Sibolga,
TRX00123,"Drs. Abyasa Anggriawan, M.Pd",Incidunt Lite,Buku,75000.0,1,cod,15-09-2026,Lubuklinggau,3.0
TRX00339,Bakidin Prasetyo,Sit Pro,ELEKTRONIK  ,50000,1,E-Wallet,04-07-2026,Lhokseumawe,5.0
TRX00079,KH. Adhiarja Iswahyudi,Fuga,Rumah Tangga,1200000,2,e-wallet,2026-08-30,Padang,1.0
TRX00062,"R.M. Reza Anggraini, S.T.",Necessitatibus Basic,Kesehatan, 120000 ,4,Transfer Bank,01/07/2026,Tanjungpinang,3.0
TRX00476,Drajat Haryanti,Sequi Max,Rumah Tangga,50000.0,1,Kartu Kredit,22/06/2026,Tegal,4.0
TRX00126,"Marsudi Andriani, S.Pt",Facere Max,Elektronik, 15000 ,3,transfer bank,08-07-2026,Medan,
TRX00319,"Bahuraksa Hartati, S.Psi",Iste Lite,Olahraga,Rp15.000,2,Kartu Kredit,31/08/2026,Binjai,3.0
TRX00317,Jarwa Nababan,Amet Lite,Rumah Tangga,1200000,1,E-Wallet,2026-07-02,Batu,5.0
TRX00496,"Galar Hakim, S.Farm",Sint Max,Fashion, 250000 ,1,COD,2026-08-20,Cilegon,5.0
TRX00431,Maimunah Hastuti,Reiciendis Pro,Kesehatan,50000,2,Kartu Kredit,20/07/2026,Sabang,
TRX00451,Sakura Yuliarti,Deserunt Basic,Fashion,Rp500.000,2,transfer bank,2026-07-14,Pontianak,4.0
TRX00418,"Balapati Firgantoro, S.Psi",Eos Max,Rumah Tangga,120000.0,3,Kartu Kredit,26/08/2026,Tidore Kepulauan,1.0
TRX00025,Ganep Rahimah,Asperiores Pro,Fashion,1200000.0,2,Kartu Kredit,2026-06-27,Prabumulih,
TRX00329,Maya Gunarto,Nemo Lite,Buku,120000,2,Transfer Bank,2026-07-07,Bogor,5.0
TRX00440,Artanto Kurniawan,Reiciendis Basic,Fashion,120000.0,3,e-wallet,29-08-2026,Banjarbaru,2.0
TRX00133,Mila Sihotang,Culpa Max,Elektronik,15000.0,5,Kartu Kredit,15-09-2026,,4.0
TRX00127,Jumadi Firmansyah,Voluptatem Basic,Buku, 250000 ,3,E-Wallet,18/07/2026,Mataram,4.0
TRX00424,Makara Saragih,Deserunt Lite,Fashion,15000.0,2,E-Wallet,30-06-2026,Surakarta,5.0
TRX00328,"Dr. Ganep Melani, S.E.I",Numquam Basic,Kesehatan, 500000 ,1,e-wallet,18/06/2026,Denpasar,1.0
TRX00179,"R.M. Akarsana Haryanto, M.Ak",Voluptate Max,BUKU  ,15000,1,COD,30-08-2026,Blitar,4.0
TRX00444,Ade Firmansyah,Similique,Rumah Tangga,Rp75.000,3,kartu kredit,2026-09-02,Bontang,1.0
TRX00381,Johan Nainggolan,Neque Max,Elektronik,25000.0,4,cod,2026-07-04,Manado,2.0
TRX00224,Puji Mardhiyah,Dolores Pro,Olahraga,250000.0,3,kartu kredit,22-07-2026,Palu,
TRX00359,T. Luwar Kuswandari,Optio Basic,Kesehatan,25000.0,4,cod,30-08-2026,Kota Administrasi Jakarta Barat,
TRX00094,Elvin Haryanti,Autem Max,Fashion,25000.0,5,COD,30/08/2026,Kota Administrasi Jakarta Timur,1.0
TRX00070,Dr. Dadap Mulyani,Pariatur Basic,Elektronik,Rp500.000,5,transfer bank,10-07-2026,Bima,4.0
TRX00037,Sarah Suryatmi,A Lite,Buku,250000.0,2,kartu kredit,2026-07-31,Sukabumi,4.0
TRX00161,Hasta Saputra,Nemo Basic,Kesehatan, 120000 ,1,Kartu Kredit,2026-09-14,Padangpanjang,3.0
TRX00012,Lili Gunarto,Velit Lite,Kesehatan, 50000 ,2,kartu kredit,24/06/2026,Makassar,5.0
TRX00145,Hartaka Manullang,Expedita Pro,Buku,120000,4,Transfer Bank,2026-07-24,Pariaman,3.0
TRX00361,Elisa Permadi,Iste Lite,Elektronik,Rp250.000,5,E-Wallet,07-08-2026,Kota Administrasi Jakarta Timur,2.0
TRX00128,"Harto Napitupulu, S.Ked",Illum Lite,Fashion,15000.0,3,COD,23/08/2026,Gorontalo,2.0
TRX00448,Jarwadi Hutasoit,Quis Max,Rumah Tangga,15000,4,Transfer Bank,17/07/2026,Pagaralam,4.0
TRX00010,Paramita Lailasari,Laboriosam Pro,Kesehatan,1200000,1,COD,22-08-2026,Sibolga,
TRX00382,Hj. Siska Gunarto,Voluptate Lite,Olahraga, 1200000 ,4,e-wallet,2026-07-25,Lhokseumawe,
TRX00177,Mala Utama,Consectetur Basic,Fashion, 1200000 ,2,transfer bank,2026-08-29,Banjar,
TRX00232,Balangga Uyainah,Corrupti Lite,Fashion,Rp1.200.000,4,Kartu Kredit,2026-07-13,Pangkalpinang,5.0
TRX00211,Atmaja Rahayu,Maiores Max,OLAHRAGA  , 1200000 ,1,cod,05/07/2026,Tomohon,4.0
TRX00129,Farah Saragih,Earum Lite,Kesehatan,500000.0,4,E-Wallet,2026-07-08,Kota Administrasi Jakarta Selatan,1.0
TRX00144,"R.M. Luluh Prakasa, S.Psi",Ipsum Lite,OLAHRAGA  ,25000,4,e-wallet,2026-07-29,Pekanbaru,
TRX00242,Cinthia Permata,Odit Basic,Rumah Tangga,Rp120.000,1,e-wallet,05/08/2026,Pekanbaru,5.0
TRX00008,"Kasiran Aryani, S.Psi",Omnis,Rumah Tangga,Rp50.000,3,kartu kredit,09/08/2026,Mataram,
TRX00299,R. Kawaca Thamrin,At Pro,Rumah Tangga,Rp1.200.000,2,cod,08-07-2026,Pematangsiantar,
TRX00255,Tgk. Mahesa Padmasari,Accusantium Max,Buku,25000.0,2,COD,16/08/2026,Batu,5.0
TRX00378,Ir. Jasmin Nuraini,Consectetur,Rumah Tangga,500000.0,1,E-Wallet,03/07/2026,Mataram,
TRX00342,Ciaobella Tampubolon,Consequatur Pro,Elektronik,500000,3,Kartu Kredit,2026-08-21,Kota Administrasi Jakarta Timur,
TRX00009,Hilda Najmudin,Voluptatem,Olahraga,250000.0,3,Kartu Kredit,27-08-2026,Samarinda,
TRX00157,Gading Siregar,Dicta Lite,Buku, 25000 ,2,E-Wallet,2026-06-21,Bandung,4.0
TRX00028,Bambang Laksita,Omnis Pro,Fashion, 1200000 ,2,cod,31-07-2026,Bau-Bau,1.0
TRX00267,"Hj. Karimah Siregar, M.Kom.",Qui Lite,Elektronik,50000.0,2,e-wallet,06/08/2026,Kotamobagu,4.0
TRX00065,R.A. Betania Saptono,Cupiditate Pro,BUKU  , 250000 ,2,kartu kredit,28/07/2026,Purwokerto,4.0
TRX00256,"Emil Ramadan, M.Ak",Consequuntur Lite,Elektronik, 120000 ,3,E-Wallet,09-08-2026,Denpasar,2.0
TRX00325,Zahra Suwarno,Cumque Basic,OLAHRAGA  ,Rp250.000,2,e-wallet,11/07/2026,Mataram,
TRX00154,Azalea Sihombing,Eveniet Basic,BUKU  , 250000 ,2,COD,28/06/2026,Serang,4.0
TRX00049,Dr. Kala Laksmiwati,Corrupti Lite,Elektronik, 25000 ,3,transfer bank,2026-09-05,Kota Administrasi Jakarta Barat,
TRX00209,Luthfi Marpaung,Laborum Lite,FASHION  ,15000.0,3,Transfer Bank,2026-09-13,Bandar Lampung,
TRX00288,Galih Uwais,Repellat Max,Buku,Rp120.000,2,E-Wallet,22-08-2026,Tangerang,5.0
TRX00002,Cut Ophelia Prabowo,Amet Lite,Elektronik, 25000 ,4,e-wallet,2026-06-25,Batam,
TRX00270,Farhunnisa Yolanda,Possimus Pro,Kesehatan,Rp50.000,2,e-wallet,2026-08-28,Depok,2.0
TRX00266,Anom Prabowo,Nesciunt Lite,Buku,Rp500.000,5,COD,13/08/2026,Bengkulu,1.0
TRX00334,Hasan Kuswandari,Deleniti Max,Rumah Tangga,15000.0,1,cod,04-09-2026,Kota Administrasi Jakarta Barat,
TRX00341,Raihan Rahimah,Tempore Basic,FASHION  , 250000 ,4,COD,2026-08-08,Tanjungpinang,
TRX00096,T. Wawan Tarihoran,Delectus Basic,Rumah Tangga, 120000 ,4,kartu kredit,2026-08-11,Binjai,
TRX00473,Paris Pratama,Ipsa Basic,Fashion,250000,3,E-Wallet,2026-09-06,Jambi,
TRX00309,,Facere Pro,BUKU  , 25000 ,4,,16-07-2026,,4.0
TRX00294,,Iste Max,Buku,Rp75.000,1,transfer bank,11-07-2026,,2.0
TRX00117,Irwan Kusmawati,Repudiandae Pro,Olahraga,15000,3,Kartu Kredit,01/08/2026,Mojokerto,3.0
TRX00046,"Lamar Maryati, S.Farm",Provident Max,Kesehatan,15000,3,Transfer Bank,2026-06-29,Pontianak,2.0
TRX00162,Galang Purnawati,Magnam Basic,Rumah Tangga, 1200000 ,1,E-Wallet,25-07-2026,Yogyakarta,1.0
TRX00499,Ir. Julia Pradana,Sit Lite,Olahraga,Rp250.000,1,kartu kredit,2026-07-11,Tual,4.0
TRX00118,"Drs. Zulaikha Hastuti, M.M.",Expedita Basic,Kesehatan, 75000 ,4,COD,27-08-2026,Bukittinggi,1.0
TRX00289,Cakrabuana Latupono,Magni Basic,Fashion, 50000 ,5,e-wallet,11/09/2026,Sorong,3.0
TRX00078,Chelsea Kusmawati,Hic Pro,Fashion, 15000 ,4,kartu kredit,02-08-2026,Kota Administrasi Jakarta Barat,
TRX00402,Keisha Usamah,Repellendus,BUKU  ,15000,2,COD,06-07-2026,Pekalongan,5.0
TRX00064,Embuh Budiyanto,Tempora Pro,Olahraga,25000.0,2,E-Wallet,25/06/2026,Bau-Bau,3.0
TRX00459,"Oliva Jailani, M.M.",Vitae Pro,Fashion,Rp50.000,5,cod,23-07-2026,Depok,4.0
TRX00397,dr. Gandewa Waskita,Totam Lite,Elektronik,50000.0,4,Transfer Bank,23-06-2026,Pagaralam,5.0
TRX00231,Eka Maulana,Incidunt Basic,Rumah Tangga,120000,1,Kartu Kredit,2026-08-22,Kota Administrasi Jakarta Utara,2.0
TRX00298,Wira Rajasa,Repudiandae,Olahraga,Rp25.000,2,E-Wallet,2026-08-24,Palu,1.0
TRX00187,Gatra Sitompul,Beatae Pro,Kesehatan,50000.0,3,E-Wallet,27/07/2026,Singkawang,4.0
TRX00439,Gading Mansur,Quod Lite,Rumah Tangga,120000,5,transfer bank,08/09/2026,,1.0
TRX00200,"drg. Nasrullah Nasyiah, S.Ked",Minus Basic,Rumah Tangga,75000.0,2,Transfer Bank,01-09-2026,Bau-Bau,2.0
TRX00351,Lala Hasanah,Tempora Lite,Olahraga,Rp500.000,1,E-Wallet,2026-06-22,Bandung,1.0
TRX00122,Eja Novitasari,Reprehenderit Lite,Elektronik,25000,5,E-Wallet,2026-07-05,Jayapura,
TRX00479,"R. Teddy Pangestu, S.Farm",Tempora,Kesehatan,120000,2,kartu kredit,2026-08-08,Mataram,4.0
TRX00443,"Himawan Irawan, S.Gz",Nulla Pro,Kesehatan,250000,3,Kartu Kredit,31-07-2026,Tebingtinggi,
TRX00308,Tgk. Tedi Haryanti,Placeat,Olahraga,25000,4,E-Wallet,11/09/2026,Serang,
TRX00472,Mustofa Hassanah,Mollitia Max,Rumah Tangga, 25000 ,2,E-Wallet,08-07-2026,Mataram,
TRX00159,Tgk. Citra Putra,Aliquid Basic,Buku,75000.0,5,transfer bank,28/08/2026,Batam,4.0
TRX00086,Ir. Dipa Lestari,Fuga Pro,Fashion,1200000.0,2,E-Wallet,2026-06-18,Tidore Kepulauan,3.0
TRX00226,dr. Putri Mangunsong,Odio,Elektronik, 250000 ,5,transfer bank,16-08-2026,Cimahi,
TRX00263,"Padmi Mandasari, S.Pd",Omnis,Elektronik, 250000 ,2,kartu kredit,21-07-2026,Tangerang,4.0
TRX00332,Farah Anggriawan,At Max,Elektronik,75000.0,3,Transfer Bank,19-08-2026,Tebingtinggi,
TRX00411,"Ir. Muhammad Tampubolon, S.Farm",Alias Max,Buku,500000,3,Kartu Kredit,16/08/2026,Kota Administrasi Jakarta Barat,
TRX00077,Teguh Saragih,Esse Lite,Elektronik, 120000 ,2,Kartu Kredit,20/07/2026,Magelang,
TRX00398,"dr. Puspa Prasasta, S.Sos",Eaque,Elektronik,Rp120.000,3,Kartu Kredit,30/07/2026,Kendari,2.0
TRX00383,"Shakila Puspasari, S.Ked",Incidunt Pro,Elektronik, 50000 ,1,Transfer Bank,2026-07-23,Semarang,
TRX00088,"R. Slamet Saptono, S.H.",Enim Lite,Rumah Tangga,15000,2,E-Wallet,08-07-2026,Payakumbuh,2.0
TRX00498,"dr. Lintang Situmorang, M.Pd",Vero Basic,FASHION  ,120000,2,kartu kredit,09/08/2026,,5.0
TRX00183,Sutan Galuh Wahyudin,Amet Basic,Elektronik,250000.0,2,cod,05-07-2026,Cilegon,1.0
TRX00106,R. Syahrini Suwarno,Placeat Pro,Buku,250000,2,cod,22/06/2026,Cimahi,3.0
TRX00409,Edward Mahendra,Natus Max,Fashion, 75000 ,2,E-Wallet,13-07-2026,Pangkalpinang,
TRX00050,Enteng Gunarto,Consequuntur,BUKU  ,Rp120.000,5,cod,02-08-2026,Tual,3.0
TRX00390,Ihsan Oktaviani,Molestiae Lite,Buku, 25000 ,3,Transfer Bank,19/06/2026,Mojokerto,1.0
TRX00006,Putri Zulaika,Ducimus,RUMAH TANGGA  , 250000 ,4,cod,27/06/2026,Medan,
TRX00018,Ikin Wacana,Quo,FASHION  ,25000,3,E-Wallet,2026-07-13,Palangkaraya,3.0
TRX00235,Umaya Astuti,Voluptates Basic,Buku,15000,3,e-wallet,08-08-2026,Kediri,5.0
TRX00413,"Gawati Wastuti, S.Gz",Necessitatibus Basic,Rumah Tangga,15000.0,3,cod,2026-06-21,Palangkaraya,4.0
TRX00407,Prayoga Pradipta,Iste,Fashion,Rp1.200.000,4,COD,04/07/2026,Batam,
TRX00107,Lidya Siregar,Id Pro,Olahraga,75000.0,1,cod,14/07/2026,Padang,2.0
TRX00135,"Olga Waluyo, S.I.Kom",Iure Pro,ELEKTRONIK  , 75000 ,2,Kartu Kredit,2026-07-27,Ambon,3.0
TRX00414,Praba Sihombing,Dolor,Fashion,25000,2,E-Wallet,22/07/2026,Purwokerto,2.0
TRX00227,Maida Rajasa,Repellendus Max,Buku,500000,5,Transfer Bank,08/07/2026,Pangkalpinang,5.0
TRX00215,Intan Hardiansyah,Maxime Max,FASHION  , 15000 ,2,E-Wallet,07-09-2026,Kotamobagu,4.0
TRX00191,Ade Purnawati,Libero Pro,Fashion,1200000.0,1,E-Wallet,15-07-2026,Prabumulih,1.0
TRX00453,"Labuh Wahyudin, M.Pd",Repellendus Basic,RUMAH TANGGA  ,Rp75.000,1,COD,2026-09-10,Pontianak,5.0
TRX00321,Puspa Maulana,Nulla Pro,Buku,50000.0,2,cod,04/09/2026,Padangpanjang,3.0
TRX00283,Tedi Maheswara,Delectus Pro,Rumah Tangga,Rp500.000,5,Transfer Bank,30/07/2026,Tebingtinggi,4.0
TRX00030,Danang Nuraini,Magni Lite,KESEHATAN  ,75000.0,5,Kartu Kredit,01/07/2026,Tual,
TRX00170,Karya Pratama,Animi Lite,Kesehatan, 500000 ,3,E-Wallet,23-07-2026,Meulaboh,
TRX00181,"dr. Rahmi Ramadan, S.E.",Iste Max,RUMAH TANGGA  , 75000 ,3,kartu kredit,06/09/2026,Palu,3.0
TRX00101,Bella Wijaya,Molestias,Buku,25000.0,3,COD,15/09/2026,Mataram,2.0
TRX00198,Drs. Sakura Napitupulu,Dicta Basic,Kesehatan,15000.0,3,kartu kredit,25/07/2026,Singkawang,
TRX00210,Cahyo Yuniar,Tempora,Buku,1200000,1,COD,2026-06-21,Ternate,
TRX00136,Estiono Hutapea,Laudantium Pro,Kesehatan,15000,4,Kartu Kredit,25/07/2026,Sabang,
TRX00484,"Hj. Mutia Waskita, M.M.",Nam Lite,Kesehatan, 15000 ,4,transfer bank,08/08/2026,Cimahi,4.0
TRX00441,Jumari Anggraini,Praesentium Max,OLAHRAGA  ,Rp15.000,2,COD,2026-08-22,Sibolga,
TRX00199,Kacung Saragih,At Pro,KESEHATAN  ,Rp50.000,5,Kartu Kredit,15/07/2026,Tebingtinggi,5.0
TRX00374,"T. Kawaya Safitri, S.Farm",Quas Basic,RUMAH TANGGA  ,Rp25.000,1,transfer bank,2026-08-31,Meulaboh,
TRX00167,R.M. Wahyu Hidayat,Corrupti Max,Olahraga,Rp120.000,1,Kartu Kredit,22/07/2026,Langsa,2.0
TRX00395,Ayu Prasasta,Commodi,Elektronik, 500000 ,2,cod,03-07-2026,Metro,
TRX00137,"Sutan Harjasa Tamba, S.Pd",Non Basic,Fashion,75000.0,1,transfer bank,2026-06-25,Dumai,
TRX00286,"Ami Anggriawan, S.Gz",Accusantium Max,Fashion,15000.0,2,kartu kredit,05/09/2026,Meulaboh,2.0
TRX00336,Cut Kani Nurdiyanti,Occaecati Max,Rumah Tangga,Rp250.000,5,cod,13-09-2026,Bitung,
TRX00132,Ajiono Riyanti,Dicta Lite,Buku,50000,4,E-Wallet,2026-07-25,Denpasar,4.0
TRX00040,Uli Hutasoit,Dolore,OLAHRAGA  ,120000,5,E-Wallet,2026-07-03,Bandar Lampung,3.0
TRX00216,Cut Winda Zulkarnain,Aliquam Basic,FASHION  ,50000.0,1,COD,27-07-2026,Malang,4.0
TRX00044,Dwi Prabowo,Illum,Rumah Tangga,Rp120.000,5,E-Wallet,2026-08-02,Kota Administrasi Jakarta Selatan,3.0
TRX00055,Danuja Winarsih,Incidunt Lite,Kesehatan, 50000 ,1,E-Wallet,27-08-2026,Tasikmalaya,5.0
TRX00488,Hamima Palastri,Adipisci,Fashion,250000,2,kartu kredit,2026-08-25,Kendari,4.0
TRX00300,Natalia Mayasari,Repudiandae,Rumah Tangga,50000,3,Transfer Bank,06-07-2026,Depok,3.0
TRX00468,Bagya Rajata,Ea Lite,Buku,1200000.0,5,e-wallet,01/07/2026,Tangerang Selatan,3.0
TRX00305,Rini Purnawati,Error Basic,Buku,25000.0,2,Kartu Kredit,11-07-2026,Pagaralam,4.0
TRX00036,Darmaji Jailani,Eum Basic,Rumah Tangga,Rp250.000,1,transfer bank,30/07/2026,Gorontalo,1.0
TRX00316,Kezia Narpati,Nulla,KESEHATAN  ,500000.0,2,COD,09-07-2026,Tangerang,3.0
TRX00400,"Diah Iswahyudi, S.Kom",Fugit Lite,Buku,Rp75.000,1,COD,2026-08-06,Sabang,5.0
TRX00310,Yahya Winarsih,Quae Pro,FASHION  ,250000,5,e-wallet,23/07/2026,Cilegon,
TRX00277,Gading Mandala,Ipsa Basic,Rumah Tangga,Rp50.000,3,COD,2026-08-07,Langsa,3.0
TRX00125,Tiara Yulianti,Inventore Pro,Fashion,Rp50.000,4,COD,22-06-2026,Payakumbuh,2.0
TRX00143,Wisnu Mandasari,Ducimus Pro,Elektronik,50000,1,transfer bank,18-06-2026,Tanjungbalai,3.0
TRX00111,Cayadi Siregar,Quos Lite,Elektronik, 500000 ,2,Transfer Bank,2026-06-26,Medan,4.0
TRX00324,Kambali Hakim,Suscipit,Buku,500000,3,COD,06-09-2026,Sabang,
TRX00333,Karja Situmorang,Iusto Max,Fashion,15000,4,COD,2026-07-13,Bekasi,4.0
TRX00394,"Harsaya Wulandari, M.Farm",Est Max,ELEKTRONIK  ,1200000,1,Kartu Kredit,2026-07-25,Tasikmalaya,5.0
TRX00474,Reza Tarihoran,Omnis,FASHION  ,25000,5,Kartu Kredit,17-07-2026,Meulaboh,1.0
TRX00108,"Digdaya Sihombing, M.Kom.",Quos Pro,RUMAH TANGGA  , 1200000 ,1,Kartu Kredit,2026-08-17,Cimahi,5.0
TRX00456,Dacin Nuraini,Velit Lite,Elektronik,Rp500.000,5,transfer bank,10-07-2026,Kediri,2.0
TRX00013,"Kamaria Riyanti, M.Kom.",Repellendus Max,Fashion,500000.0,5,Kartu Kredit,28-08-2026,Bekasi,4.0
TRX00273,Cici Ardianto,Aperiam,Rumah Tangga,Rp250.000,5,e-wallet,05/07/2026,Sibolga,
TRX00048,Jasmani Safitri,Cumque,Kesehatan,75000.0,2,E-Wallet,2026-08-07,Tangerang Selatan,1.0
TRX00204,"Wisnu Pratama, S.Pt",Quae Pro,Kesehatan,Rp1.200.000,1,Transfer Bank,19/06/2026,Kendari,1.0
TRX00478,Ir. Paris Padmasari,Deserunt Lite,KESEHATAN  ,250000,3,Transfer Bank,2026-09-15,Sabang,
TRX00120,KH. Arta Adriansyah,Debitis Pro,Elektronik, 50000 ,3,Transfer Bank,08/07/2026,Sukabumi,
TRX00022,dr. Dian Mulyani,Sit Max,Olahraga,250000.0,2,COD,2026-08-15,Palu,
TRX00403,Darsirah Hartati,Veniam Lite,Kesehatan, 250000 ,1,e-wallet,29-06-2026,Serang,4.0
TRX00084,Hj. Talia Yuniar,Eum Lite,Rumah Tangga,500000.0,1,Kartu Kredit,2026-06-25,Bogor,1.0
TRX00131,Salwa Hakim,Saepe,KESEHATAN  ,50000.0,2,kartu kredit,01-07-2026,Banjarbaru,
TRX00457,drg. Darmanto Namaga,Rem Pro,ELEKTRONIK  , 1200000 ,1,E-Wallet,2026-08-19,Padang Sidempuan,5.0
TRX00494,Saka Agustina,Aperiam Pro,Buku,50000.0,1,e-wallet,25/06/2026,Payakumbuh,
TRX00330,"R. Putri Pradana, S.E.",Eius Max,Olahraga,Rp25.000,2,Transfer Bank,11-08-2026,Sibolga,1.0
TRX00230,Fitriani Rajata,Corporis,RUMAH TANGGA  ,75000,4,Transfer Bank,02/07/2026,Dumai,1.0
TRX00250,,Totam Basic,Rumah Tangga,120000.0,2,,2026-06-29,,1.0
TRX00287,Ira Rahimah,Doloremque Lite,Buku,Rp1.200.000,4,e-wallet,12-09-2026,Sibolga,2.0
TRX00124,"Salman Prasasta, M.Kom.",Qui Basic,Fashion, 120000 ,5,COD,2026-07-09,Bandar Lampung,3.0
TRX00034,drg. Garda Dabukke,Aliquam Basic,Olahraga, 15000 ,1,E-Wallet,28/08/2026,Kota Administrasi Jakarta Selatan,5.0
TRX00486,Lamar Hutapea,Reprehenderit Pro,KESEHATAN  , 250000 ,4,COD,2026-07-04,Pangkalpinang,2.0
TRX00005,Kalim Mansur,Illum,Olahraga,75000,3,Transfer Bank,25-07-2026,Samarinda,4.0
TRX00412,"drg. Kamila Utami, S.IP",Ducimus Basic,Rumah Tangga,500000.0,5,E-Wallet,14/07/2026,Sibolga,3.0
TRX00020,Cecep Maryadi,Eveniet Max,Elektronik,50000.0,1,COD,16-08-2026,Pasuruan,5.0
TRX00220,dr. Yance Mulyani,Facilis Pro,Rumah Tangga,Rp250.000,5,Transfer Bank,09/08/2026,Kotamobagu,3.0
TRX00380,Yuni Melani,Nihil Basic,Buku,50000.0,3,Kartu Kredit,2026-08-13,Pekanbaru,1.0
TRX00466,Anom Wulandari,Exercitationem Pro,Elektronik,Rp15.000,1,transfer bank,10/07/2026,,4.0
TRX00420,Gantar Anggraini,Numquam,Fashion,1200000.0,1,e-wallet,09/09/2026,Pekanbaru,3.0
TRX00357,Oman Irawan,Quisquam Pro,Elektronik, 15000 ,1,COD,13-07-2026,Singkawang,
TRX00150,Unjani Rajata,Eius Lite,Rumah Tangga,250000.0,5,e-wallet,27-07-2026,Kota Administrasi Jakarta Barat,
TRX00225,Kasiran Riyanti,Voluptas Basic,Fashion,Rp120.000,2,cod,24-08-2026,Malang,5.0
TRX00248,Catur Mustofa,Atque Lite,Rumah Tangga,120000,5,Kartu Kredit,29/08/2026,Parepare,3.0
